poinew_1,poinew_2,poinew_3
3.837633,4.890799,-1.665759
20.04177,25.53268,0.5665749
4.375973,5.572869,-1.635844
20.07437,25.55584,1.703117
5.080193,6.467381,-1.598598
20.0668,25.53703,2.841451
6.015986,7.6532,-1.541818
19.96047,25.38347,3.964897
7.426545,9.440848,-1.474863
20.1208,25.56898,5.153265
9.517697,12.0905,-1.346208
20.11469,25.55205,6.321121
12.97453,16.47585,-1.099055
20.1099,25.52762,7.502567
19.67364,24.96486,-0.554812
20.10472,25.50272,8.701497
3.857929,4.879733,-1.666795
20.22999,25.58806,0.5693673
4.391771,5.552975,-1.634494
20.2279,25.56705,1.70856
5.101425,6.44564,-1.597835
20.22828,25.54923,2.851039
6.040319,7.626451,-1.54088
20.12168,25.40545,3.979278
7.452056,9.405533,-1.4734
20.34981,25.67507,5.188932
9.548705,12.04315,-1.344639
20.27165,25.55814,6.340965
13.02242,16.41254,-1.098009
20.26997,25.53769,7.527312
19.73581,24.86471,-0.5541139
20.25848,25.51409,8.729449
3.880957,4.873791,-1.669383
20.39465,25.60291,0.5713569
4.415739,5.541412,-1.635844
20.3887,25.57708,1.714212
5.118999,6.42165,-1.596308
20.38815,25.56725,2.860974
6.06567,7.603776,-1.540567
20.28275,25.41687,3.992684
7.477813,9.367295,-1.471694
20.47336,25.63736,5.196441
9.575764,11.99106,-1.342547
20.43304,25.57771,6.363481
13.06965,16.3545,-1.097171
20.41861,25.54136,7.549357
19.81181,24.77347,-0.5536951
20.42669,25.53319,8.761542
3.887066,4.846652,-1.664724
20.54146,25.6033,0.5729625
4.433837,5.524444,-1.635394
20.54787,25.59297,1.720074
5.138925,6.400682,-1.595545
20.5384,25.57205,2.869515
6.093414,7.584096,-1.54088
20.44223,25.43411,4.006577
7.501756,9.330307,-1.469988
9.600083,11.93583,-1.340107
20.59482,25.59648,6.385996
13.10912,16.287,-1.095706
20.58342,25.56404,7.577251
19.88563,24.68858,-0.553346
20.56902,25.52793,8.784319
3.902749,4.83155,-1.664207
20.70864,25.62787,0.5751266
4.45064,5.505905,-1.634494
20.71495,25.61738,1.726563
5.160004,6.381177,-1.595163
20.69773,25.58694,2.879277
6.111147,7.552034,-1.53869
20.59709,25.44437,4.019495
7.538029,9.308691,-1.470719
20.8085,25.68722,5.235862
9.630394,11.88832,-1.338538
20.7446,25.59918,6.404695
13.1659,16.24114,-1.095706
20.74739,25.58437,7.604695
19.96161,24.6066,-0.5530668
20.7347,25.55047,8.81693
3.918372,4.816398,-1.663689
20.85982,25.63143,0.5768369
4.466143,5.485801,-1.633145
20.87488,25.63163,1.732425
5.183487,6.364647,-1.595545
20.85738,25.60104,2.889039
6.129985,7.521467,-1.536812
20.75102,25.45231,4.032169
7.556674,9.265402,-1.468038
20.91803,25.63891,5.240868
9.66302,11.84382,-1.337318
20.90211,25.61026,6.425684
13.21998,16.19199,-1.095496
20.90067,25.59028,7.62809
19.99171,24.46863,-0.551531
20.86777,25.53179,8.835565
3.935157,4.802694,-1.663689
21.02269,25.64816,0.5788615
4.48403,5.468669,-1.632695
21.03007,25.63892,1.737868
5.206914,6.348037,-1.595927
21.02498,25.62357,2.899846
6.161218,7.50613,-1.538064
20.90774,25.46258,4.045331
7.572592,9.219024,-1.46487
21.04252,25.60846,5.249629
9.692923,11.79616,-1.335749
20.9976,25.54473,6.427592
13.28277,16.15346,-1.09602
21.03445,25.57134,7.644287
20.06174,24.38018,-0.5511121
21.05376,25.57662,8.876458
3.951899,4.788927,-1.663689
21.18846,25.66715,0.5809557
4.506814,5.457493,-1.634045
21.17796,25.63618,1.742683
5.22029,6.319226,-1.593255
21.14349,25.58534,2.903855
6.177312,7.472399,-1.535561
21.04584,25.4491,4.054837
7.600934,9.187944,-1.464139
21.23253,25.65661,5.274658
9.731496,11.75918,-1.3354
21.23563,25.65124,6.473004
13.34672,16.11622,-1.096648
21.22303,25.61782,7.680279
20.13397,24.2946,-0.550763
21.21813,25.59369,8.908034
3.961182,4.76619,-1.660583
21.27921,25.59457,0.5809906
4.523345,5.43873,-1.633145
21.34205,25.66101,1.749172
5.24106,6.299457,-1.592874
21.33717,25.63697,2.918149
6.198304,7.444716,-1.534309
21.2438,25.50667,4.075799
7.631353,9.162693,-1.464139
21.38577,25.66801,5.291553
9.758456,11.7083,-1.333483
21.40048,25.66743,6.495902
13.39905,16.06494,-1.096334
21.384,25.63859,7.707723
20.19649,24.2062,-0.5502744
21.37096,25.60476,8.936504
3.980683,4.757473,-1.662136
21.50901,25.69714,0.5849349
4.542606,5.425196,-1.633595
21.51421,25.69424,1.75629
5.260659,6.280539,-1.592492
21.49629,25.65464,2.928259
6.214074,7.413526,-1.532119
21.39842,25.51974,4.089204
7.651494,9.125165,-1.462188
21.55075,25.6923,5.311264
9.781857,11.65757,-1.331391
21.55111,25.67452,6.515746
13.42657,15.98982,-1.09424
21.54535,25.65857,7.735167
20.25864,24.11766,-0.5497857
21.53156,25.62397,8.968081
4.001418,4.750155,-1.664207
21.67142,25.71742,0.5870292
4.548013,5.395201,-1.629096
21.67071,25.69838,1.761733
5.282552,6.262136,-1.592492
21.66603,25.68373,2.939763
6.242447,7.397405,-1.533058
21.54951,25.52752,4.101879
7.673052,9.086269,-1.460239
21.72062,25.71198,5.330975
9.817345,11.61727,-1.330694
21.71918,25.6921,6.539406
13.43587,15.88795,-1.090472
21.71156,25.67397,7.762611
20.31945,24.01932,-0.5491574
21.69575,25.63714,8.999138
4.010052,4.725146,-1.660583
21.84578,25.73233,0.5891933
4.563972,5.374041,-1.627746
21.84235,25.7101,1.768013
5.301655,6.238242,-1.591347
21.8168,25.67094,2.947433
6.265678,7.369963,-1.532119
21.72138,25.5406,4.116747
7.697303,9.0475,-1.458532
21.88896,25.71945,5.349121
9.855986,11.57665,-1.330171
21.88703,25.699,6.56154
13.46681,15.80668,-1.088274
21.87249,25.67284,7.786456
20.35806,23.88684,-0.5478311
21.87605,25.65888,9.034856
4.029853,4.713355,-1.661618
21.97373,25.6916,0.5901008
4.589971,5.364681,-1.629995
21.94682,25.64202,1.768851
5.315737,6.21075,-1.589057
21.94185,25.62712,2.951616
6.292647,7.34695,-1.532119
21.88976,25.54825,4.130883
7.720079,9.007168,-1.456583
22.04737,25.71404,5.364764
9.885959,11.53008,-1.328776
22.06096,25.7208,6.586727
13.47119,15.70045,-1.084192
22.04131,25.67975,7.813
20.45329,23.82118,-0.5480405
22.04296,25.66352,9.064878
4.036196,4.687548,-1.657477
22.11549,25.67534,0.5914969
4.604855,5.344196,-1.628646
22.11182,25.653,1.774922
5.33482,6.189185,-1.588294
22.10142,25.63186,2.961029
6.314385,7.320449,-1.531181
22.06439,25.57089,4.14697
7.748877,8.97716,-1.456095
22.21187,25.72363,5.38291
9.910523,11.4774,-1.326685
22.20451,25.70603,6.602755
13.49718,15.62009,-1.081889
22.22003,25.70585,7.844493
20.51539,23.72543,-0.547482
22.14757,25.60396,9.07109
4.052535,4.673429,-1.657477
22.30062,25.70827,0.594045
4.624757,5.329563,-1.629096
13.51818,15.57284,1.080738
5.353819,6.167558,-1.587531
13.44352,15.48137,1.793839
6.33083,7.287926,-1.528991
