poinew_1,poinew_2,poinew_3
-1.241459,-1.826065,-0.5916603
-3.997856,-5.878253,0.1240866
-1.194856,-1.756199,-0.4903933
-3.999529,-5.876301,0.3725274
-3.968993,-5.831435,-1.371153
-4.008743,-5.887627,0.6231636
-3.981091,-5.844824,-1.120071
-4.018463,-5.897479,0.8762407
-4.08546,-5.993553,-0.8906212
-4.017539,-5.891699,1.129457
-4.090303,-5.998409,-0.6351911
-3.518176,-5.157455,1.213545
-4.105776,-6.016586,-0.3817385
-3.063253,-4.487195,1.254327
-4.051988,-5.933319,-0.125413
-2.704791,-3.959135,1.284778
-3.996753,-5.834926,-1.895073
-4.01722,-5.862612,0.1240517
-4.013914,-5.855595,-1.638993
-4.031312,-5.878776,0.3735741
-4.003758,-5.838594,-1.376115
-4.036032,-5.883456,0.6242094
-4.004822,-5.835778,-1.121009
-4.051383,-5.901418,0.8789218
-4.122089,-6.002166,-0.8940336
-4.050384,-5.89555,1.132899
-4.122498,-6.000517,-0.6369342
-3.530599,-5.137053,1.211637
-4.13241,-6.010448,-0.3822619
-3.078897,-4.476476,1.254327
-4.077209,-5.925727,-0.1255526
-2.720785,-3.952852,1.285813
-4.033555,-5.844788,-1.902838
-4.053566,-5.871593,0.1245404
-4.062026,-5.879457,0.3745161
-4.035274,-5.840735,-1.379931
-4.062209,-5.877527,0.625081
-4.03528,-5.836386,-1.123825
-4.075346,-5.892138,0.879653
-4.146404,-5.992637,-0.8947648
-4.082181,-5.897618,1.136027
-4.154758,-6.002472,-0.6386773
-3.550743,-5.127925,1.2124
-4.157914,-6.002553,-0.3826805
-3.094504,-4.465702,1.254327
-4.109261,-5.927894,-0.1259017
-2.736768,-3.946505,1.286848
-1.331093,-1.914478,-0.6247892
-4.088881,-5.878748,0.1249941
-1.220972,-1.754787,-0.4935426
-4.083666,-5.866881,0.3746208
-4.063488,-5.837893,-1.382602
-4.099778,-5.887837,0.6276956
-4.066918,-5.838474,-1.126954
-4.108373,-5.895792,0.8823341
-4.172973,-5.986269,-0.8959835
-4.119691,-5.907637,1.14072
-4.188221,-6.005909,-0.6405947
-3.568622,-5.1155,1.2124
-4.189129,-6.002744,-0.3836226
-3.104496,-4.446883,1.252078
-4.141379,-5.929907,-0.1262507
-2.754952,-3.943263,1.288919
-4.08756,-5.835475,-1.909049
-4.112819,-5.869353,0.1250989
-4.090673,-5.835581,-1.645292
-4.11227,-5.866391,0.3754582
-4.09286,-5.836533,-1.385655
-4.130603,-5.88817,0.6292645
-4.102026,-5.845262,-1.131021
-4.135772,-5.891163,0.8837966
-4.198407,-5.978164,-0.8969584
-4.138124,-5.892327,1.140407
-4.214887,-5.999404,-0.6414663
-3.58307,-5.098194,1.211256
-4.227288,-6.012592,-0.3851927
-3.118879,-4.434425,1.251628
-4.165621,-5.922685,-0.1263903
-2.765791,-3.930946,1.287884
-4.110134,-5.824327,-1.910085
-4.140331,-5.867118,0.1253432
-4.12124,-5.837904,-1.649791
-4.146549,-5.871578,0.3767143
-4.123403,-5.836641,-1.38909
-4.151132,-5.873716,0.6292645
-4.132788,-5.847759,-1.13415
