poinew_1,poinew_2,poinew_3
1.444622,6.431224,-1.766181
5.497013,24.45191,0.437462
1.662701,7.390014,-1.748769
5.501922,24.43384,1.312586
1.947228,8.64757,-1.723005
5.507205,24.43745,2.191618
2.337362,10.36326,-1.682609
5.486803,24.3073,3.059652
2.920269,12.92672,-1.6272
5.535913,24.48507,3.975939
3.915224,17.3028,-1.552069
5.546049,24.51002,4.88471
5.185911,22.89992,-1.230523
5.548429,24.48084,5.795189
5.539974,24.42376,-0.4371479
5.553732,24.46457,6.722049
1.466461,6.418354,-1.764111
5.591247,24.47156,0.4381601
1.688489,7.384164,-1.748769
5.597867,24.46121,1.315098
1.975402,8.625066,-1.719952
5.60165,24.43846,2.193536
2.37356,10.34692,-1.681358
5.580045,24.32476,3.064283
2.962268,12.90291,-1.625493
5.628432,24.4964,3.980945
3.966665,17.2502,-1.548583
5.642445,24.51823,4.890435
5.259964,22.83794,-1.22822
5.646868,24.49832,5.804187
5.632826,24.4374,-0.4377412
5.643856,24.46574,6.727743
1.486237,6.401905,-1.761005
5.687685,24.48012,0.4386837
1.714658,7.374131,-1.74787
5.69428,24.46971,1.316668
2.005499,8.618117,-1.719952
5.694135,24.44981,2.196325
2.404734,10.31741,-1.677916
5.677285,24.33894,3.06867
3.008183,12.88616,-1.624762
5.72761,24.516,3.987515
4.020514,17.20909,-1.546143
5.733813,24.52323,4.895396
5.321433,22.74165,-1.224033
5.740798,24.51451,5.812736
5.731031,24.45358,-0.4384044
5.740983,24.47687,6.736543
1.508574,6.396678,-1.761005
5.779999,24.48931,0.4392073
1.738598,7.360514,-1.74607
5.787926,24.48467,1.318552
2.031955,8.595779,-1.716899
5.787251,24.46274,2.199288
2.438461,10.29934,-1.676352
5.765866,24.33443,3.07062
3.050401,12.86399,-1.6233
5.823193,24.53814,3.994398
4.076884,17.17944,-1.544748
5.825272,24.5279,4.900357
5.761951,24.24246,-1.305887
5.834007,24.52654,5.820384
5.823297,24.46261,-0.438928
5.835349,24.49426,6.746895
1.532695,6.398887,-1.763075
5.872434,24.49816,0.4397308
1.759729,7.335452,-1.741571
5.873743,24.48476,1.319599
2.061491,8.586724,-1.716518
5.883307,24.48695,2.203297
2.473005,10.28501,-1.675413
5.859139,24.34889,3.075007
3.087938,12.83258,-1.620619
5.910077,24.54174,3.998152
4.134014,17.15348,-1.543702
5.920988,24.5494,4.908752
5.814678,24.09018,-1.298769
5.921704,24.53359,5.826682
5.914241,24.48398,-0.439661
5.92699,24.51796,6.758801
1.552992,6.390016,-1.76204
5.962154,24.51352,0.4403591
1.784047,7.329576,-1.741571
5.967665,24.51755,1.322425
2.084841,8.558859,-1.71232
5.972977,24.50215,2.206435
2.505696,10.27099,-1.674475
5.949734,24.36983,3.080126
3.127647,12.8107,-1.619156
5.997518,24.54696,4.00222
4.191825,17.14355,-1.544051
6.011692,24.56777,4.916385
5.871724,23.97765,-1.293745
6.007658,24.53274,5.831181
6.000643,24.4856,-0.440045
6.01516,24.52632,6.766565
1.568626,6.362322,-1.755828
6.05155,24.52662,0.4409525
1.80694,7.317944,-1.740221
6.061363,24.52953,1.324205
2.111802,8.546181,-1.711175
6.059452,24.50348,2.208352
2.537367,10.25304,-1.67291
6.041019,24.39235,3.085488
3.173776,12.80548,-1.619887
6.09077,24.55655,4.007226
4.241087,17.08627,-1.540216
6.102122,24.5839,4.923635
5.938681,23.90765,-1.291023
6.104064,24.55512,5.841529
6.093807,24.49555,-0.4406034
6.105864,24.52579,6.772259
1.591933,6.35653,-1.755828
6.143934,24.5325,0.4414411
1.832475,7.311591,-1.740221
6.156662,24.54696,1.326298
2.141675,8.532671,-1.71003
6.158935,24.51975,2.211838
2.570598,10.22643,-1.670095
6.133382,24.4,3.089144
3.212648,12.77122,-1.616963
6.186103,24.57345,4.013483
4.29778,17.05977,-1.539171
6.197459,24.58232,4.927834
6.014547,23.83924,-1.288511
6.204047,24.57226,5.850977
6.188571,24.51097,-0.4412666
6.198544,24.53242,6.780024
1.612207,6.343445,-1.753758
6.244648,24.55246,0.4422091
1.854934,7.287829,-1.736172
6.249694,24.55436,1.327868
2.169995,8.519435,-1.708885
6.252848,24.53093,2.214802
2.604324,10.20973,-1.668843
6.230634,24.40813,3.093044
3.255011,12.74205,-1.614769
4.3573,17.04466,-1.539171
6.291995,24.59477,4.934702
6.089795,23.78714,-1.286837
6.293174,24.56367,5.854126
6.283529,24.52602,-0.4419298
6.296141,24.55742,6.792965
1.634342,6.337779,-1.753758
6.335027,24.56647,0.4428374
1.878119,7.277864,-1.735272
6.341354,24.5556,1.329124
2.20021,8.513709,-1.709267
6.346926,24.54174,2.217765
2.634707,10.18765,-1.666653
6.318486,24.41424,3.096457
3.28879,12.69852,-1.610625
6.385756,24.63866,4.031317
4.410772,17.00621,-1.537079
6.370557,24.56237,4.932413
6.161623,23.73975,-1.285371
6.368222,24.51814,5.848278
6.381674,24.55232,-0.4428025
6.392031,24.57455,6.803835
1.656325,6.336063,-1.754793
6.42934,24.57709,0.4434308
1.90203,7.265608,-1.733923
6.436148,24.56809,1.331008
2.223454,8.487376,-1.705451
6.43787,24.55718,2.221077
2.667744,10.16884,-1.665089
6.413253,24.42852,3.101088
3.329569,12.67352,-1.608919
6.46368,24.58565,4.026311
4.462073,16.97222,-1.535336
6.462245,24.56277,4.936992
6.232255,23.67174,-1.282859
6.464684,24.53723,5.858175
6.470902,24.54344,-0.4430468
6.487144,24.58758,6.813671
1.673483,6.311569,-1.749617
6.524317,24.58929,0.444059
1.926382,7.255157,-1.733023
6.519309,24.53582,1.330485
2.250548,8.470075,-1.703543
