poinew_1,poinew_2,poinew_3
3.771715,-2.676458,-1.239226
3.724322,-2.643804,0.0797226
3.762435,-2.671848,-1.065368
3.717234,-2.640724,0.238966
3.756377,-2.668532,-0.8956575
3.722328,-2.64532,0.3995219
3.739995,-2.658859,-0.7267947
3.71101,-2.639227,0.5591366
3.755839,-2.672097,-0.5659612
3.711242,-2.641344,0.7214758
3.737871,-2.661279,-0.4014394
3.729591,-2.655384,0.8899332
3.7319,-2.658009,-0.2401174
3.715382,-2.647222,1.053221
3.740408,-2.666038,-0.08017636
3.720018,-2.652483,1.224214
3.780737,-2.703749,-1.245437
3.713444,-2.655625,0.07968768
3.76418,-2.692901,-1.068517
3.707993,-2.653684,0.238966
3.75615,-2.689139,-0.8979472
3.710987,-2.657785,0.3993476
3.744676,-2.682902,-0.7296104
3.703388,-2.653321,0.5593804
3.735194,-2.677095,-0.5642551
3.703605,-2.655434,0.7217887
3.739892,-2.682439,-0.4026595
3.721429,-2.670181,0.8903149
3.735113,-2.680986,-0.2409548
3.69774,-2.655139,1.050971
3.72783,-2.676745,-0.08010654
3.695046,-2.654182,1.219038
3.782248,-2.724834,-1.249061
3.705308,-2.670387,0.0797226
3.768512,-2.716937,-1.072567
3.697088,-2.665443,0.2388613
3.756294,-2.709124,-0.9002369
3.701687,-2.670723,0.3993476
3.743297,-2.701738,-0.7311748
3.696857,-2.669201,0.5598678
3.735013,-2.697742,-0.5657175
3.681503,-2.659093,0.7192857
3.73212,-2.696644,-0.4028338
3.708903,-2.680854,0.8895516
3.732206,-2.698689,-0.2413734
3.691607,-2.670315,1.051871
3.708743,-2.68271,-0.07989711
3.682629,-2.664799,1.218003
3.79773,-2.756175,-1.257343
3.699669,-2.685008,0.0797924
3.789444,-2.751171,-1.081115
3.695841,-2.6842,0.2393847
3.756344,-2.729144,-0.9025266
3.685895,-2.678942,0.3986504
3.753493,-2.728073,-0.7349293
3.692802,-2.684947,0.560599
3.740494,-2.720621,-0.5679112
3.678588,-2.676576,0.7205372
3.725906,-2.712,-0.4031825
3.693644,-2.688517,0.8880251
3.723236,-2.711051,-0.2413734
3.689033,-2.687131,1.053671
3.709053,-2.702705,-0.08010654
3.668621,-2.674224,1.21645
4.838264,-3.535889,-1.605713
