poinew_1,poinew_2,poinew_3
-2.916636,-3.201972,-1.160545
-2.97385,-3.263638,0.07706983
-2.927508,-3.211655,-1.003282
-2.979438,-3.26748,0.2317436
-2.926066,-3.208948,-0.844139
-2.990198,-3.278131,0.3881916
-2.930614,-3.211683,-0.6886246
-3.001799,-3.288542,0.5467059
-2.960878,-3.242576,-0.53915
-3.009566,-3.29474,0.706771
-2.95755,-3.237795,-0.3836596
-3.032723,-3.318929,0.8739053
-2.972647,-3.252044,-0.2309063
-3.032493,-3.31635,1.037474
-2.982809,-3.260874,-0.07713964
-3.037354,-3.319341,1.205579
-2.922572,-3.186077,-1.158474
-2.973056,-3.239977,0.07675569
-2.925523,-3.18706,-0.9987826
-2.971914,-3.236464,0.2302782
-2.929282,-3.190038,-0.8418493
-2.993536,-3.258869,0.3871458
-2.932451,-3.191252,-0.6864345
-3.002513,-3.266353,0.544756
-2.947992,-3.205918,-0.5347627
-3.009012,-3.271131,0.7039552
-2.967484,-3.225985,-0.3834853
-3.024348,-3.286652,0.868181
-2.975866,-3.232831,-0.2302782
-3.02689,-3.287109,1.031626
-2.980625,-3.235735,-0.07679059
-3.035832,-3.294511,1.200403
-2.919257,-3.160246,-1.15278
-2.978918,-3.223706,0.07661606
-2.931339,-3.171104,-0.9969831
-2.973701,-3.215806,0.2295455
-2.924405,-3.162496,-0.8372699
-2.994069,-3.236699,0.3857513
-2.938206,-3.175196,-0.685183
-3.008502,-3.250025,0.5437811
-2.951073,-3.186869,-0.5333003
-3.004303,-3.243217,0.7002007
-2.957063,-3.192221,-0.3806963
-3.037137,-3.277515,0.8685626
-2.973555,-3.207776,-0.2292315
-3.022444,-3.259377,1.026227
-2.972863,-3.204786,-0.07630192
-3.032859,-3.268317,1.194709
-2.91448,-3.133064,-1.146568
-2.979256,-3.201576,0.07633682
-2.933096,-3.150868,-0.9938338
-2.983547,-3.203945,0.2294409
-2.922046,-3.137901,-0.8334537
-2.987695,-3.207276,0.3834853
-2.935805,-3.150469,-0.6820543
-3.007646,-3.226436,0.5415874
-2.951349,-3.164934,-0.5313504
-3.011564,-3.228377,0.6992621
-2.957316,-3.170224,-0.3793018
-3.033826,-3.251103,0.8643648
-2.977919,-3.190077,-0.2287082
-3.028483,-3.243109,1.024427
-2.971746,-3.181237,-0.07598778
-3.023144,-3.235127,1.186427
-2.913512,-3.110182,-1.14191
-2.97127,-3.170728,0.07584816
-2.933414,-3.129237,-0.9902346
-2.983783,-3.181855,0.2286035
-2.927611,-3.121953,-0.8319272
-2.99342,-3.191015,0.382788
-2.931914,-3.124358,-0.6786128
-3.003946,-3.199996,0.5389063
-2.959661,-3.151719,-0.5308629
-3.010641,-3.204888,0.6964463
-2.960179,-3.151169,-0.3782559
-3.027678,-3.221895,0.8594037
-2.975357,-3.165111,-0.2276614
-3.03044,-3.222581,1.021278
-2.978722,-3.166475,-0.07588306
-3.027799,-3.21752,1.183838
-2.913747,-3.08875,-1.137769
-2.969967,-3.147249,0.07553402
-2.921578,-3.094888,-0.9825861
-2.985273,-3.161255,0.2278708
-2.931751,-3.104578,-0.8300192
-2.996331,-3.171857,0.3817421
-2.936018,-3.106926,-0.6770484
