poinew_1,poinew_2,poinew_3
-1.018517,0.1970573,-0.2779717
-10.33473,2.003253,-2.430371
-12.73569,2.470955,-2.521732
-17.05812,3.315762,-2.752308
-25.62067,4.989428,-3.20492
-49.80482,9.708139,-4.439365
-47.75121,9.325155,-2.549808
-39.06332,7.642675,-0.6947803
-1.010241,0.1991169,-0.2759011
-44.57789,8.794314,0.7931072
-10.33532,2.040826,-2.432171
-12.72507,2.515012,-2.52135
-17.04063,3.374135,-2.75137
-25.57195,5.072658,-3.20102
-49.6651,9.86098,-4.429952
-47.58909,9.466054,-2.5429
-39.00895,7.773515,-0.6942917
-1.013328,0.2034025,-0.2769364
-10.31094,2.073431,-2.428122
-12.71043,2.558254,-2.520205
-17.00164,3.428131,-2.74699
-25.52684,5.156387,-3.197608
-49.48587,10.00507,-4.417053
-43.88738,8.889111,-2.346745
-38.89927,7.892934,-0.6928256
-1.03911,0.2123539,-0.2841833
-39.07685,7.992894,0.6962114
-10.2941,2.107456,-2.425872
-12.69374,2.601033,-2.518679
-16.96054,3.481496,-2.742296
-25.47369,5.238265,-3.193221
-49.33746,10.15444,-4.406943
-43.95389,9.062418,-2.351978
-38.88323,8.031098,-0.6930351
-1.028906,0.2140128,-0.2815951
-10.28859,2.143775,-2.426322
-12.6692,2.64212,-2.515626
-16.92121,3.535027,-2.737916
-25.42027,5.319828,-3.188833
-49.25101,10.31599,-4.402411
-44.09792,9.252694,-2.361399
-43.30662,9.094563,-0.7724086
-1.018703,0.2156028,-0.279007
-38.21552,8.088107,0.6818306
-10.28523,2.178689,-2.427222
-12.6599,2.686326,-2.515626
-16.89201,3.587424,-2.735101
-25.37919,5.39914,-3.185909
-43.18799,9.2114,-2.314296
-43.21985,9.233979,-0.7714313
-1.017982,0.2189798,-0.279007
-36.32795,7.821199,0.6486361
-10.27566,2.214165,-2.426772
-12.64901,2.727879,-2.515244
-16.84463,3.638862,-2.729469
-25.31751,5.478461,-3.180547
-49.17965,10.65099,-4.402411
-44.05733,9.557725,-2.362655
-1.022873,0.2237705,-0.2805599
-36.36879,7.962922,0.6498578
-10.23741,2.243349,-2.419574
-12.63365,2.770754,-2.514099
-16.80481,3.691701,-2.725089
-25.30211,5.567657,-3.181034
-49.05656,10.80373,-4.394741
-44.61661,9.842262,-2.394475
-38.37438,8.479287,-0.6859843
-1.023971,0.2277591,-0.2810775
-38.38248,8.544339,0.6863683
-10.22571,2.278224,-2.418674
-12.61432,2.812701,-2.512191
-16.78411,3.748617,-2.723837
-25.25152,5.64901,-3.177134
-48.90776,10.95906,-4.38498
-38.37576,8.6202,-0.6865427
-1.025014,0.231937,-0.2815951
-38.50455,8.712691,0.6890908
-10.2158,2.313474,-2.418224
-12.59244,2.85631,-2.509902
-16.75485,3.806607,-2.721334
-25.20068,5.730079,-3.173234
-48.5778,11.06335,-4.358833
-36.58696,8.35265,-0.6550586
-1.012902,0.232916,-0.2784893
-37.60322,8.653732,0.6735233
-10.20915,2.351339,-2.418674
-12.58239,2.900249,-2.509902
-16.72991,3.862404,-2.719457
-25.16404,5.818821,-3.171284
-48.50395,11.22477,-4.355695
-37.82785,8.768022,-2.035032
-36.54979,8.478505,-0.654919
-1.012083,0.2364501,-0.2784893
-37.46137,8.751997,0.6714988
-10.1975,2.384291,-2.417774
-12.56455,2.942359,-2.508375
-16.67085,3.907044,-2.711948
-25.10595,5.893165,-3.166409
-48.40241,11.37942,-4.350117
-37.64303,8.856813,-2.026658
-36.89368,8.694102,-0.6616208
-1.018812,0.2415879,-0.2805599
-10.17395,2.416273,-2.414175
-12.54899,2.982647,-2.50723
-16.63789,3.960638,-2.708819
-25.06592,5.976162,-3.163972
-48.33728,11.5334,-4.347677
-37.61189,8.988169,-2.026658
-36.82809,8.814445,-0.6609924
-1.021719,0.2460474,-0.2815951
-37.76873,9.102341,0.6781307
-10.1503,2.448114,-2.410576
-12.5366,3.025973,-2.506849
-16.60285,4.013582,-2.705378
-24.97931,6.047747,-3.155685
-47.81651,11.58569,-4.304448
-36.64475,8.892385,-1.976206
-36.53672,8.879666,-0.6563152
-1.020854,0.2496124,-0.2815951
-37.6668,9.217003,0.6768741
-10.1398,2.483067,-2.410126
-12.50498,3.064575,-2.502651
-16.60792,4.076221,-2.708507
-24.9272,6.127317,-3.151785
-47.50674,11.69516,-4.280393
-36.64064,9.026926,-1.977671
-36.35407,8.969794,-0.6535926
-1.012432,0.2514894,-0.2795246
-37.79742,9.388925,0.6798062
-10.12728,2.517506,-2.409226
-12.48605,3.108491,-2.501124
-16.57179,4.131809,-2.705065
-24.8787,6.207565,-3.148373
-47.17569,11.78845,-4.254246
-36.25855,9.073892,-1.95883
-36.21391,9.069435,-0.651638
-1.011548,0.255022,-0.2795246
-37.73948,9.521517,0.6793873
-10.11232,2.553177,-2.407876
-12.4675,3.150133,-2.499598
-16.49598,4.174124,-2.695053
-24.80575,6.28603,-3.142036
-47.07631,11.93836,-4.249017
-36.22279,9.199421,-1.958621
-36.13939,9.184946,-0.6508701
-1.016267,0.2599876,-0.2810775
-35.14271,8.990424,0.6331733
-10.10002,2.585731,-2.406976
-12.45073,3.192168,-2.498453
-16.46674,4.224876,-2.69255
-24.76938,6.364297,-3.140086
-36.30426,9.348376,-1.964692
-36.14971,9.322026,-0.651638
-1.017269,0.2638413,-0.2815951
-35.33563,9.171324,0.6372222
-10.08716,2.619991,-2.406076
-12.41727,3.227512,-2.493874
-16.43278,4.277355,-2.689422
-24.68555,6.434703,-3.132286
-36.14791,9.456254,-0.6521965
-1.016342,0.2673906,-0.2815951
-36.27804,9.551213,0.6548142
-10.07984,2.65568,-2.406527
-12.38505,3.265332,-2.489676
-16.4082,4.332165,-2.687857
-24.62071,6.50967,-3.126924
-35.98327,9.534068,-1.950875
-35.84408,9.510579,-0.6473097
-1.004203,0.2679487,-0.2784893
-36.12469,9.645797,0.6526502
-10.07428,2.691855,-2.407426
-37.39515,9.999019,2.028646
-12.36978,3.307533,-2.488913
-16.37962,4.385838,-2.685667
-24.571,6.588371,-3.123512
-35.97678,9.666873,-1.952341
-35.71411,9.609662,-0.6455645
-1.005126,0.2719567,-0.279007
-36.93237,9.999697,0.6678687
-10.05353,2.723948,-2.404727
-12.34869,3.34812,-2.487005
-16.34705,4.438333,-2.682852
-24.52103,6.666808,-3.120099
-37.15435,10.10854,-3.368744
-35.98521,9.803939,-1.954644
-35.68807,9.736376,-0.6457042
-1.000445,0.2744415,-0.2779717
-35.51268,9.748484,0.642807
-10.04396,2.759025,-2.404727
-38.38364,10.55099,2.086216
-12.33692,3.391205,-2.487005
-66.39108,18.26221,6.024205
-16.31622,4.491175,-2.680348
-66.23917,18.2453,8.43604
-24.4402,6.736539,-3.112787
-66.10859,18.23417,10.86156
-37.36853,10.30705,-3.391404
-36.9249,10.19855,-2.007607
-35.57677,9.839561,-0.644308
-1.008787,0.2805199,-0.2805599
-35.82135,9.967818,0.6490201
-10.02488,2.791454,-2.402477
-38.31194,10.67526,2.084332
-12.32123,3.433195,-2.486241
-65.80491,18.34831,5.976792
-16.27952,4.542259,-2.676907
-65.71046,18.34668,8.376812
-24.39359,6.815406,-3.109862
-65.47381,18.30524,10.7677
