poinew_1,poinew_2,poinew_3
-0.8850262,-0.4913862,-0.2712424
-6.275242,-3.482719,0.1252734
-6.204543,-3.442067,-1.638094
-6.288023,-3.486944,0.3768189
-6.208436,-3.44281,-1.379931
-6.297696,-3.490869,0.6299617
-6.216878,-3.444655,-1.125703
-6.32273,-3.501863,0.8874527
-6.24519,-3.457491,-0.8764844
-5.831525,-3.227149,1.05562
-6.244346,-3.455603,-0.6243837
-5.825504,-3.222487,1.294067
-6.264313,-3.463794,-0.3751442
-5.833013,-3.223984,1.538665
-6.276665,-3.467765,-0.1251687
-5.84784,-3.229513,1.789993
-0.8816594,-0.485498,-0.2696895
-6.276849,-3.455009,0.1250639
-6.194324,-3.408176,-1.632245
-6.293157,-3.461122,0.3764002
-6.213536,-3.417332,-1.378404
-6.299367,-3.463107,0.6289158
-6.206359,-3.410565,-1.121635
-6.310557,-3.466389,0.8840403
-6.25026,-3.43185,-0.8755094
-5.841023,-3.205822,1.055307
-6.244144,-3.427074,-0.6231636
-5.878027,-3.224796,1.303226
-6.257102,-3.431345,-0.3739928
-5.880117,-3.223274,1.548113
-6.27821,-3.440068,-0.1249592
-5.901436,-3.232282,1.802934
-0.8901306,-0.4861215,-0.27176
-6.28185,-3.429245,0.1249243
-6.19592,-3.380932,-1.629545
-6.277145,-3.423833,0.3747255
-6.209914,-3.387162,-1.37497
-6.306169,-3.438236,0.6283929
-6.213024,-3.386043,-1.120697
-6.315645,-3.440543,0.8830653
-6.239537,-3.39767,-0.8723409
-5.864324,-3.192023,1.057497
-6.25082,-3.402398,-0.6226406
-5.923738,-3.223025,1.310858
-6.25676,-3.402802,-0.3732601
-5.928999,-3.223204,1.558011
-6.27788,-3.41145,-0.1247149
-5.958518,-3.236559,1.81691
-0.8867259,-0.4802513,-0.2702071
-6.286748,-3.403488,0.1247847
-6.204256,-3.357428,-1.628646
-6.275005,-3.394298,0.3738881
-6.195797,-3.351453,-1.369245
-6.305864,-3.409569,0.6271727
-6.221328,-3.362457,-1.120071
-6.324124,-3.416589,0.8825779
-6.239133,-3.369267,-0.8706347
-5.856308,-3.161213,1.054056
-6.250385,-3.373934,-0.6214204
-5.972963,-3.222837,1.319253
-6.261569,-3.377148,-0.3728414
-5.979667,-3.22376,1.568359
-6.275667,-3.381926,-0.1244357
-6.003795,-3.234062,1.827263
-0.8883969,-0.4771531,-0.2702071
-6.289781,-3.376794,0.1246102
-6.205635,-3.330222,-1.625946
-6.281535,-3.369541,0.3735741
-6.193618,-3.322381,-1.366192
-6.296657,-3.376238,0.625081
-6.222581,-3.335121,-1.118194
-6.322013,-3.386993,0.8806279
-6.249105,-3.34653,-0.8703909
-5.884723,-3.150074,1.057184
-6.237532,-3.338932,-0.6189801
-6.034377,-3.228828,1.33032
-6.268035,-3.352445,-0.3725274
-6.028691,-3.22308,1.578257
