poinew_1,poinew_2,poinew_3
-0.9909412,-0.2160602,-0.27176
-13.65363,-2.974478,0.2439148
-10.56043,-2.298684,-2.495157
-13.68292,-2.975856,0.7338548
-8.763287,-1.9059,-1.743231
-13.71043,-2.979334,1.227501
-9.209938,-1.999673,-1.492698
-13.76407,-2.985959,1.729326
-8.943588,-1.938576,-1.123635
-13.78655,-2.985794,2.234197
-9.226053,-1.998114,-0.8258879
-13.84062,-2.994979,2.752611
-9.561646,-2.0673,-0.5126831
-13.87457,-2.997254,3.277087
-13.64368,-2.944885,-0.2436356
-13.914,-3.000687,3.813958
-0.9879115,-0.2117899,-0.2707247
-13.68544,-2.931403,0.2442988
-10.56077,-2.260178,-2.493357
-13.73033,-2.93601,0.7358436
-9.050184,-1.935236,-1.798947
-13.76166,-2.940195,1.231162
-9.114472,-1.945657,-1.476116
-13.81906,-2.947419,1.734932
-8.97554,-1.912721,-1.126804
-13.85485,-2.949996,2.243583
-9.29338,-1.978761,-0.8312914
-17.51681,-3.726511,3.48112
-9.365626,-1.990724,-0.5017972
-17.59447,-3.736613,4.152596
-13.69886,-2.906789,-0.2444384
-17.62471,-3.736602,4.827493
-1.003767,-0.2115272,-0.2748658
-18.37428,-3.868719,0.3277562
-10.54952,-2.219288,-2.488858
-17.46782,-3.671502,0.9354529
-13.22989,-2.780745,-2.627821
-17.54287,-3.684074,1.56828
-13.61415,-2.856546,-2.203223
-17.61007,-3.691764,2.209248
-9.030736,-1.891555,-1.132897
-17.69337,-3.702786,2.863064
-16.18229,-3.386553,-1.446437
-18.55782,-3.880308,3.685285
-18.31492,-3.82619,-0.9805665
-18.60319,-3.883022,4.387445
-18.36992,-3.830984,-0.3275468
-18.64945,-3.885886,5.104429
-1.000716,-0.2072384,-0.2738306
-18.38375,-3.803746,0.3276864
-10.56484,-2.18403,-2.490658
-17.78371,-3.67312,0.9516771
-13.29912,-2.746855,-2.639652
-17.91661,-3.697309,1.600528
-17.48179,-3.604399,-2.827084
-18.00587,-3.709177,2.257264
-15.59748,-3.210216,-1.955272
-18.0893,-3.719782,2.925012
-15.993,-3.288711,-1.428483
-18.58663,-3.81867,3.688338
-18.32034,-3.760628,-0.9801479
-16.25137,-3.332969,3.830017
-18.36751,-3.76363,-0.3272675
-16.29148,-3.335274,4.455829
-1.009006,-0.2052846,-0.2759011
-18.39104,-3.738356,0.3275817
-10.57431,-2.147526,-2.491108
-16.13266,-3.273431,0.862706
-13.25283,-2.689093,-2.628585
-16.14271,-3.272537,1.441033
-15.62403,-3.164549,-2.524853
-16.17228,-3.272655,2.025956
-15.57357,-3.148669,-1.950885
-16.17752,-3.267839,2.61402
-15.87549,-3.206827,-1.416978
-16.23084,-3.275661,3.218566
-18.34315,-3.698629,-0.9806712
-16.23234,-3.270067,3.822818
-16.26135,-3.270006,4.444441
-1.002139,-0.200247,-0.2738306
-16.06254,-3.206701,0.2859053
-10.58556,-2.111361,-2.492008
-16.07347,-3.203045,0.8589378
-13.27754,-2.645885,-2.631638
-16.0876,-3.202945,1.435107
-15.65242,-3.11346,-2.527668
-16.13882,-3.207284,2.02035
-15.49879,-3.077281,-1.94016
-16.16946,-3.207505,2.610892
-15.77714,-3.129682,-1.407217
-16.21137,-3.212878,3.21246
-16.00488,-3.169053,-0.855065
-16.24174,-3.213007,3.822368
-16.02551,-3.167325,-0.2851374
-16.2594,-3.210603,4.440817
-0.9952487,-0.1952602,-0.27176
-16.03832,-3.143685,0.285277
-10.59287,-2.074398,-2.492008
-16.07671,-3.145388,0.8585191
-13.34642,-2.61121,-2.643468
-16.09673,-3.146383,1.434932
-15.68258,-3.062589,-2.530797
-16.15187,-3.151312,2.020594
-15.64388,-3.049364,-1.956978
-16.18637,-3.152176,2.61183
-15.57089,-3.032316,-1.387868
-16.22827,-3.157399,3.213605
-15.99428,-3.108973,-0.8539135
-16.26625,-3.158893,3.825518
-16.02273,-3.108704,-0.2848931
-16.29516,-3.158606,4.447546
