poinew_1,poinew_2,poinew_3
2.177453,-2.743325,-0.9384779
1.920322,-2.420239,0.05392794
2.182202,-2.75128,-0.8107236
1.883635,-2.375704,0.158892
2.177235,-2.746002,-0.6811882
1.873679,-2.363994,0.2639076
2.181127,-2.752885,-0.556281
1.872156,-2.363768,0.3702391
2.190889,-2.767189,-0.4333674
1.858494,-2.348202,0.4743094
2.179911,-2.754311,-0.3073111
1.862518,-2.35413,0.5834939
2.20162,-2.783736,-0.186002
1.85035,-2.340428,0.6888001
2.199613,-2.783195,-0.06192114
1.837097,-2.325333,0.7940568
2.160689,-2.741805,-0.9353721
2.167762,-2.752756,-0.808924
2.05817,-2.614528,0.1743834
2.165208,-2.750501,-0.6804249
1.881433,-2.390874,0.2661736
2.161734,-2.748061,-0.5537781
1.876164,-2.385893,0.3726765
2.182443,-2.77638,-0.4336112
1.868594,-2.377974,0.4790024
2.172745,-2.765036,-0.3076598
1.855502,-2.362161,0.5838755
2.174621,-2.769413,-0.1845366
1.855404,-2.363735,0.6937491
2.194822,-2.797149,-0.06206076
1.838507,-2.343892,0.798198
2.147534,-2.744767,-0.9338192
2.158395,-2.75964,0.06115323
2.148537,-2.748025,-0.8053248
2.163412,-2.768045,0.1841179
2.149549,-2.750307,-0.6785169
2.147265,-2.749362,-0.5525266
1.949672,-2.497262,0.389007
2.160525,-2.768332,-0.4311738
1.891874,-2.424976,0.487137
2.158178,-2.76632,-0.3069625
1.861733,-2.387201,0.588455
2.153889,-2.76281,-0.1835946
1.851934,-2.376346,0.6955487
2.159237,-2.771666,-0.06132776
1.83981,-2.362489,0.8023391
2.14268,-2.758348,-0.9358897
2.143843,-2.760839,0.06101361
2.134152,-2.74935,-0.8035252
2.142717,-2.761379,0.1831759
2.136325,-2.753141,-0.677372
2.150445,-2.772336,0.3069625
2.135234,-2.753719,-0.5519009
2.150117,-2.773913,0.43093
2.13869,-2.760165,-0.4287364
2.144848,-2.769112,-0.3064396
1.945938,-2.513214,0.6178396
2.138119,-2.762415,-0.1830712
1.85913,-2.402832,0.7013974
2.150773,-2.780768,-0.06136267
1.843368,-2.38418,0.8075154
2.12832,-2.759692,-0.9338192
2.13053,-2.763555,0.0609089
2.125732,-2.758327,-0.803975
2.135503,-2.772006,0.1833852
2.118315,-2.749695,-0.6747007
2.134676,-2.771933,0.306091
2.124403,-2.75959,-0.551588
2.141632,-2.782974,0.4311738
2.129042,-2.767614,-0.4287364
2.136204,-2.777927,0.5550295
2.133955,-2.775002,-0.3062653
2.127246,-2.768278,-0.1829665
2.134455,-2.778662,0.808924
2.12522,-2.76764,-0.0609089
2.10693,-2.751766,-0.9286427
2.116009,-2.764623,0.06076928
2.114907,-2.764182,-0.8035252
2.112466,-2.761992,0.1822338
2.106318,-2.753953,-0.6739374
2.112886,-2.76354,0.3043478
2.103962,-2.752864,-0.5487722
2.129494,-2.787278,0.4306863
2.114549,-2.768719,-0.4277614
2.119302,-2.775946,0.5531523
2.113374,-2.768181,-0.3046965
2.134401,-2.796735,0.6838595
2.115148,-2.772511,-0.1827572
2.140105,-2.80624,0.8147727
2.109485,-2.76709,-0.06073438
2.110048,-2.768831,0.9327838
2.092635,-2.752952,-0.9265722
2.095457,-2.757663,0.06045514
2.10053,-2.765341,-0.8017256
2.10402,-2.77094,0.1823385
2.095023,-2.760091,-0.6735558
2.098408,-2.76455,0.3036506
2.08837,-2.752323,-0.5472078
2.110154,-2.782042,0.4287364
2.106071,-2.777665,-0.4280052
2.104826,-2.77703,0.5519009
2.095995,-2.766381,-0.3036506
2.112282,-2.788889,0.6800433
2.098944,-2.772283,-0.1822338
2.117357,-2.796603,0.8098238
2.099813,-2.774437,-0.06073438
2.10037,-2.77618,0.9327838
2.082531,-2.760603,-0.9265722
2.080519,-2.758938,0.06031552
2.073957,-2.751235,-0.795427
2.085436,-2.767468,0.1816058
2.083711,-2.766183,-0.6731741
2.085864,-2.76904,0.303302
2.07708,-2.75838,-0.5468949
2.092781,-2.780241,0.427274
2.104231,-2.796469,-0.4297113
2.092259,-2.781569,0.5512751
2.083447,-2.770859,-0.303302
2.09261,-2.784057,0.6769903
2.073172,-2.759199,-0.1808731
2.096557,-2.790323,0.8057747
2.090831,-2.783713,-0.06076928
2.086701,-2.779225,0.931231
2.068925,-2.763578,-0.9250193
2.067997,-2.763343,0.06024571
2.061525,-2.755697,-0.7945271
2.066192,-2.761936,0.1807684
2.06934,-2.767151,-0.6716477
2.080472,-2.78305,0.3039992
2.065773,-2.764393,-0.5465821
2.079013,-2.783122,0.4265428
2.069025,-2.77076,-0.4245928
2.078991,-2.784107,0.5503365
2.078529,-2.784501,-0.3039992
2.084053,-2.792918,0.677372
2.073081,-2.779227,-0.1817105
2.079327,-2.788615,0.8030753
2.065562,-2.770154,-0.06031552
2.074678,-2.783394,0.9301957
2.053504,-2.76303,-0.9224311
2.065979,-2.779815,0.06045514
2.053537,-2.764083,-0.794977
2.056539,-2.769131,0.1807684
2.050306,-2.761746,-0.6685948
2.063621,-2.780695,0.3029534
2.054241,-2.768055,-0.5459564
2.063858,-2.78203,0.4253241
2.055096,-2.771228,-0.4236179
2.058673,-2.777065,0.5475207
2.062865,-2.783736,-0.3031277
2.070104,-2.793504,0.6758455
2.061476,-2.782876,-0.1815011
2.066589,-2.790797,0.8017256
2.070157,-2.796635,-0.06073438
2.062651,-2.787513,0.9291604
2.035153,-2.75739,-0.91829
2.046765,-2.774137,0.0601759
2.038093,-2.763392,-0.7927275
2.042119,-2.769863,0.1803497
2.043467,-2.771691,-0.669358
2.044932,-2.774693,0.3015589
2.037535,-2.765667,-0.5440791
2.054135,-2.789217,0.4253241
2.044233,-2.776787,-0.4233741
2.048966,-2.784234,0.5475207
2.039452,-2.771305,-0.3010359
2.06034,-2.800713,0.6758455
2.052933,-2.791664,-0.1816058
2.053372,-2.793283,0.8003758
2.041436,-2.778061,-0.0601759
2.043759,-2.782241,0.9250193
2.02209,-2.759803,-0.9167371
2.02998,-2.771585,0.05996647
2.030737,-2.773634,-0.7936273
2.035977,-2.781809,0.1806637
2.03146,-2.775638,-0.6685948
2.025823,-2.76895,0.3001644
2.029036,-2.774357,-0.544392
2.03267,-2.780345,0.4228867
2.033356,-2.782303,-0.4231304
2.034574,-2.784989,0.5462692
2.027415,-2.775189,-0.3006873
2.041289,-2.795204,0.6727926
2.034932,-2.787521,-0.1808731
2.043609,-2.800433,0.8003758
2.031726,-2.785171,-0.0601759
2.029482,-2.783114,0.9229488
2.013581,-2.768406,-0.9172547
2.015589,-2.772185,0.05982685
2.005003,-2.758637,-0.7873287
2.016173,-2.774005,0.1797217
2.017143,-2.776359,-0.6670682
2.018487,-2.779228,0.300513
2.008894,-2.767036,-0.5415762
2.020621,-2.78421,0.4223992
2.021787,-2.785817,-0.4226429
2.025328,-2.79172,0.5462692
2.013037,-2.775798,-0.2999901
2.025758,-2.794365,0.6708845
2.014641,-2.780052,-0.179931
2.029737,-2.800883,0.7985762
2.024825,-2.795131,-0.06024571
2.017976,-2.7867,0.9219135
1.999865,-2.768804,-0.9151842
2.004044,-2.775611,0.05975704
1.991282,-2.75895,-0.7855291
1.997611,-2.76772,0.1788843
2.004479,-2.778257,-0.6659234
2.01159,-2.789138,0.3008616
2.002017,-2.776887,-0.5422019
2.007895,-2.786064,0.421668
2.000931,-2.776402,-0.4202055
2.012595,-2.793613,0.5453306
2.003821,-2.782458,-0.2999901
2.017627,-2.802661,0.6712661
2.007745,-2.78996,-0.1801404
2.013608,-2.798108,0.7958768
2.01321,-2.798584,-0.0601759
2.007596,-2.791808,0.9213958
1.98842,-2.772281,-0.9141489
1.993663,-2.780616,0.05972214
1.984392,-2.768706,-0.7864289
1.980959,-2.764934,0.1782563
1.990682,-2.778505,-0.6643969
1.994209,-2.784455,0.2996414
1.989348,-2.778692,-0.5412633
1.99749,-2.791093,0.4214242
1.992383,-2.784984,-0.4204493
1.992489,-2.78616,0.5425148
1.988303,-2.781332,-0.2991185
2.00718,-2.807739,0.6708845
1.992676,-2.788477,-0.179617
1.993634,-2.790848,0.7918277
1.995294,-2.794203,-0.05993157
1.997838,-2.798799,0.9213958
1.969284,-2.766959,-0.9100078
1.979307,-2.781042,0.05958252
1.973586,-2.774028,-0.785979
1.971295,-2.771832,0.1782563
1.972522,-2.774582,-0.6617256
1.974757,-2.778753,0.2982469
1.974574,-2.779523,-0.5400118
1.987735,-2.798049,0.4214242
1.9815,-2.790303,-0.4202055
1.978178,-2.786656,0.5412633
1.972817,-2.780131,-0.2982469
1.994604,-2.811874,0.6701212
1.984752,-2.799021,-0.1798264
1.980011,-2.793367,0.790478
1.977433,-2.78973,-0.05968723
1.97577,-2.788416,0.9157018
1.95627,-2.769083,-0.9084549
1.964486,-2.781744,0.0594429
1.961158,-2.778059,-0.7850792
1.961123,-2.779039,0.1782563
1.961692,-2.779846,-0.661344
1.963897,-2.784001,0.2980726
1.953476,-2.770255,-0.5368832
1.96946,-2.793958,0.4197181
1.97469,-2.802415,-0.4209368
1.967951,-2.793887,0.5412633
1.96032,-2.784085,-0.2978983
1.975735,-2.805977,0.6670682
1.968073,-2.796132,-0.1791983
1.971369,-2.801856,0.7909279
1.961443,-2.788781,-0.0595127
1.962204,-2.790898,0.9141489
1.946108,-2.776234,-0.9084549
1.950173,-2.782034,0.05930328
1.941384,-2.770525,-0.7810301
1.945681,-2.777688,0.1777329
1.949238,-2.783801,-0.6605808
1.952537,-2.789548,0.2978983
1.943309,-2.777396,-0.5368832
1.951729,-2.78943,0.4180119
1.95238,-2.791397,-0.4182556
1.96045,-2.803977,0.5418891
1.950589,-2.790911,-0.2978983
1.963188,-2.809981,0.6663051
1.948662,-2.790227,-0.178361
1.961087,-2.809062,0.7909279
1.951697,-2.795611,-0.0595127
1.954661,-2.800899,0.9151842
1.943025,-2.792525,-0.9115607
1.937679,-2.78588,0.05923346
1.933441,-2.780821,-0.7819299
1.926852,-2.771344,0.1768955
1.935027,-2.784139,-0.6590543
1.940515,-2.793075,0.2975497
1.930222,-2.779295,-0.5359445
1.936964,-2.790042,0.4170369
1.931304,-2.781889,-0.4158182
1.946146,-2.804312,0.5406376
1.934022,-2.78788,-0.2968524
1.950011,-2.811977,0.6651602
1.934359,-2.790446,-0.1779423
1.941769,-2.801136,0.7868788
1.935092,-2.792545,-0.05930328
1.941572,-2.802941,0.9136313
1.95352,-2.827563,-0.9208782
1.926158,-2.788999,0.05916366
1.931959,-2.798444,-0.7850792
1.917651,-2.777719,0.1768955
1.928014,-2.793773,-0.6598175
1.926716,-2.792934,0.2968524
1.918752,-2.782429,-0.5353188
1.927701,-2.79645,0.4170369
1.920942,-2.786644,-0.4155745
1.925627,-2.794484,0.5375089
1.925896,-2.795919,-0.2970268
1.940676,-2.818428,0.6651602
1.920565,-2.790265,-0.1775236
1.936889,-2.81398,0.7886784
1.91902,-2.789062,-0.05909385
1.932266,-2.809364,0.9136313
1.949596,-2.84199,-0.9234664
1.914637,-2.792073,0.05909385
1.939196,-2.828945,-0.7918277
1.904557,-2.779453,0.1765815
1.936495,-2.826063,-0.6659234
1.908436,-2.786158,0.295458
1.921791,-2.806705,-0.5387604
1.913933,-2.796275,0.416062
1.916807,-2.801523,-0.4167932
1.9114,-2.794667,0.5362574
1.906491,-2.787489,-0.295458
1.92467,-2.815124,0.6628705
1.907921,-2.791671,-0.1772096
1.925955,-2.819115,0.7882285
1.902506,-2.785836,-0.05888442
1.913735,-2.803327,0.9094902
1.952711,-2.86794,-0.9296781
1.898128,-2.788821,0.05888442
1.945752,-2.859865,-0.7985762
1.89372,-2.784433,0.1764769
1.942076,-2.855533,-0.6712661
1.896459,-2.789507,0.2951093
1.918644,-2.823199,-0.5406376
1.90416,-2.802939,0.416062
1.919284,-2.826262,-0.4194743
1.901633,-2.801322,0.5362574
1.90794,-2.810612,-0.2972011
1.904911,-2.807204,0.6594359
1.895923,-2.795008,-0.1770002
1.917197,-2.827434,0.7886784
1.893893,-2.794115,-0.05891933
1.895269,-2.797196,0.9053491
1.94377,-2.876339,-0.9301957
1.881665,-2.785487,0.05867499
1.94012,-2.873099,-0.8003758
1.887341,-2.795992,0.1767909
1.945277,-2.881821,-0.6758455
1.884482,-2.792807,0.2947607
1.929765,-2.860995,-0.5465821
1.887706,-2.799693,0.4145995
1.92272,-2.852697,-0.4223992
1.889636,-2.804667,0.5356317
1.908136,-2.832126,-0.2987699
1.897294,-2.817093,0.6601992
1.90177,-2.824804,-0.1784656
1.893171,-2.813091,0.7828297
1.891941,-2.812323,-0.05916366
1.883337,-2.800588,0.9043138
1.93587,-2.886316,-0.931231
1.870817,-2.790377,0.05864009
1.930079,-2.879854,-0.8003758
1.867565,-2.78763,0.1758488
1.934113,-2.886963,-0.6754639
1.872504,-2.796057,0.2944121
1.928558,-2.880846,-0.549085
1.875714,-2.802965,0.4141121
1.931514,-2.887441,-0.4265428
1.877638,-2.807961,0.5350059
1.922604,-2.875206,-0.3026047
1.877629,-2.809009,0.6567646
1.910762,-2.859657,-0.1802451
1.875763,-2.808339,0.7796803
1.894327,-2.837204,-0.05954761
1.872477,-2.805538,0.9037961
1.924208,-2.891784,-0.9307134
1.883835,-2.832181,0.05937309
1.922747,-2.891777,-0.8017256
1.867285,-2.809426,0.1767909
1.914825,-2.880952,-0.672411
1.861141,-2.801242,0.2942378
1.917986,-2.887895,-0.549085
1.867623,-2.813129,0.4145995
1.918723,-2.891193,-0.4260553
1.856413,-2.798363,0.5318772
1.915357,-2.887214,-0.3031277
1.868406,-2.817508,0.6571462
1.917924,-2.893276,-0.1819198
1.863305,-2.811946,0.7787805
1.894958,-2.860799,-0.05989666
1.862182,-2.812383,0.9037961
1.952427,-2.956517,-0.9493483
1.888259,-2.860434,0.05982685
1.914788,-2.901724,-0.8026254
1.868465,-2.832599,0.1778376
1.903676,-2.88598,-0.6720293
1.865609,-2.829345,0.2965038
1.908981,-2.896222,-0.5493979
1.86653,-2.832892,0.4165494
1.914078,-2.906162,-0.427274
1.850979,-2.811426,0.5331287
1.90198,-2.888891,-0.3026047
1.857481,-2.822373,0.6567646
1.90452,-2.894948,-0.1816058
1.851336,-2.815177,0.7778807
1.913521,-2.910842,-0.06080418
1.841744,-2.802721,0.8986198
1.964332,-2.997246,-0.9602187
1.885933,-2.878717,0.06007118
1.954826,-2.985013,-0.8237708
1.880444,-2.872525,0.179931
1.91187,-2.920532,-0.6785169
1.866631,-2.852512,0.2982469
1.889128,-2.887989,-0.5465821
1.864235,-2.85102,0.4182556
1.902836,-2.911164,-0.4270302
1.85412,-2.837714,0.5368832
1.901692,-2.910523,-0.3041735
1.840102,-2.817334,0.6540933
1.906414,-2.919975,-0.1827572
1.835108,-2.811831,0.7751813
1.891329,-2.899081,-0.06042023
1.833005,-2.810751,0.8991374
1.970711,-3.029995,-0.9685009
1.882413,-2.895342,0.06028061
1.959262,-3.014694,-0.8300694
1.883463,-2.89917,0.1811871
1.965837,-3.025967,-0.7014139
1.874025,-2.885745,0.3010359
