poinew_1,poinew_2,poinew_3
-0.9912021,0.3374328,-0.2805599
-13.273,4.521081,0.2447526
-4.565272,1.555923,-1.113508
-13.14939,4.484102,0.7280979
-12.83559,4.379593,1.186538
-14.47502,4.941795,-2.422544
-13.7357,4.692072,1.782217
-21.42883,7.324194,-2.780571
-21.33202,7.295259,3.570773
-3.825062,1.308119,-0.353678
-13.29982,4.550954,2.732385
-15.46808,5.295908,-0.8568444
-13.69181,4.693094,-0.2526411
-0.9863648,0.3396328,-0.2795246
-13.23067,4.558265,0.2442639
-4.497173,1.550256,-1.098211
-13.16009,4.539093,0.7295633
-4.730838,1.63173,-0.9727443
-12.73735,4.39577,1.178869
-14.39046,4.969085,-2.411281
-5.94588,2.054298,0.7724079
-21.42939,7.408025,-2.783984
-13.50297,4.670544,2.262981
-3.807292,1.316905,-0.3524578
-13.32838,4.612762,2.741544
-15.4193,5.339409,-0.8551696
-13.9493,4.835834,-0.2577022
-0.9906466,0.3449796,-0.2810775
-13.2751,4.625477,0.2453808
-4.477013,1.560814,-1.094612
-13.1808,4.595201,0.7315521
-4.632428,1.615902,-0.9536634
-12.73698,4.445457,1.180263
-14.36557,5.016682,-2.41003
-5.944295,2.077004,0.7731392
-21.42589,7.490645,-2.786908
-13.53962,4.733547,2.271742
-3.791388,1.32624,-0.3514119
-15.3968,5.391884,-0.8549603
-13.80486,4.8371,-0.2553287
-0.9985473,0.3516439,-0.2836657
-12.8089,4.510725,0.2370386
-4.471813,1.57565,-1.094612
-13.18163,4.647156,0.7324941
-4.556405,1.607245,-0.939162
-12.77211,4.507797,1.184969
-14.3265,5.056404,-2.406275
-5.929888,2.094061,0.7721642
-21.39158,7.558349,-2.78569
-3.775465,1.335479,-0.3503661
-15.16043,5.36561,-0.8428183
-13.73135,4.86522,-0.2542816
-0.9919155,0.3530101,-0.2821128
-12.78177,4.551381,0.2368292
-4.46445,1.590597,-1.094162
-13.15404,4.689117,0.7318661
-4.543653,1.619709,-0.9376354
-13.6466,4.867388,1.267593
-14.3162,5.109035,-2.407527
-5.916934,2.112745,0.771433
-15.7046,5.610693,-2.047649
-35.86473,12.82025,6.032426
-3.756007,1.342626,-0.3489716
-13.63333,4.884122,-0.2527807
-0.9834062,0.3538541,-0.2800422
-12.78274,4.60207,0.2371433
-4.457037,1.605511,-1.093712
-13.06619,4.709271,0.7278886
-4.497338,1.620915,-0.9292399
-12.8236,4.624366,1.192639
-14.27041,5.14892,-2.402834
-5.909523,2.133386,0.771433
-15.69239,5.668176,-2.048624
-35.55967,12.85136,5.988625
-3.723191,1.345572,-0.3463569
-13.61056,4.929639,-0.252676
-0.9821651,0.3572845,-0.2800422
-12.65573,4.60631,0.2350839
-4.453237,1.621726,-1.094162
-13.23358,4.821858,0.7381464
-4.484275,1.633914,-0.9277135
-12.80176,4.667053,1.192116
-14.24864,5.197349,-2.402208
-5.930011,2.16421,0.7750891
-15.63335,5.70862,-2.043505
-20.78998,7.595712,3.505697
-3.707243,1.354457,-0.345311
-15.21783,5.565923,-0.8492033
-13.77917,5.045185,-0.2561315
