poinew_1,poinew_2,poinew_3
-1.034826,-1.681429,-0.5290262
-3.611762,-5.866245,0.1202471
-1.11907,-1.816889,-0.4926428
-3.621979,-5.878242,0.3618509
-3.598418,-5.840005,-1.333373
-3.625671,-5.881937,0.6045122
-1.083488,-1.75706,-0.3269481
-3.64362,-5.906438,0.8521105
-3.642366,-5.899797,1.09817
-3.291946,-5.330115,1.217743
-2.863719,-4.633138,1.257476
-3.639843,-5.886513,-0.1208056
-2.529522,-4.089257,1.288401
-1.031525,-1.663031,-0.5243674
-3.639597,-5.865496,0.1204914
-1.084294,-1.746745,-0.4746467
-3.650904,-5.879137,0.3626882
-3.632245,-5.84909,-1.338334
-3.655643,-5.884477,0.606081
-3.635873,-5.850375,-1.090974
-3.667359,-5.898741,0.8528417
-3.677824,-5.913272,-0.8550354
-3.671287,-5.900464,1.100673
-3.687117,-5.925906,-0.6106132
-3.306381,-5.311924,1.216217
-3.682366,-5.913668,-0.3650957
-2.878844,-4.62146,1.257027
-3.694212,-5.92808,-0.1219225
-2.544803,-4.082042,1.288919
-1.034251,-1.654506,-0.5228145
-3.671711,-5.871406,0.1208754
-1.040775,-1.663649,-0.4530514
-3.676703,-5.874823,0.3632116
-3.659931,-5.848025,-1.341006
-3.692019,-5.897011,0.6086957
-3.663613,-5.849366,-1.093164
-3.695305,-5.897679,0.8545479
-3.756429,-5.992907,-0.868441
-3.705503,-5.909369,1.10474
-3.762819,-6.000774,-0.6196773
-3.324903,-5.30035,1.216217
-3.753945,-5.981981,-0.3701199
-2.889777,-4.60313,1.254777
-3.727645,-5.93547,-0.1223414
-2.556981,-4.069862,1.287884
-3.68023,-5.841846,-1.850039
-3.701779,-5.873779,0.1211895
-1.037222,-1.64517,-0.4490023
-3.704644,-5.873779,0.3639443
-3.681368,-5.836875,-1.341387
-3.712583,-5.884087,0.6086957
-3.688225,-5.843225,-1.094416
-3.724349,-5.898171,0.8564978
-3.787927,-5.996541,-0.8708784
-3.725053,-5.894729,1.104427
-3.79758,-6.009499,-0.6219434
-3.347581,-5.29535,1.217743
-3.805761,-6.017793,-0.3731554
-2.904786,-4.591368,1.254327
-3.778285,-5.969733,-0.1233187
-2.574272,-4.065809,1.289437
-3.708883,-5.842012,-1.85418
-3.731909,-5.876014,0.1215037
-3.734767,-5.875982,0.3648863
-3.71857,-5.8505,-1.347493
-3.743789,-5.887906,0.6104388
-3.721323,-5.850315,-1.09817
-3.753438,-5.898534,0.8584477
-3.82056,-6.001703,-0.8735595
-3.754096,-5.895019,1.10693
-3.820675,-5.999567,-0.622292
-3.360771,-5.275353,1.215835
-3.836404,-6.019632,-0.3740974
-2.922891,-4.584487,1.255227
-3.807703,-5.969995,-0.1235979
-2.580136,-4.043769,1.285295
-3.732377,-5.833912,-1.855733
-3.756709,-5.869689,0.1216433
-3.753399,-5.862263,-1.60705
-3.767105,-5.881409,0.3660377
-3.740029,-5.839137,-1.347875
-3.771843,-5.886544,0.611659
-3.742786,-5.838953,-1.098483
-3.782578,-5.898765,0.8603976
-3.846848,-5.996683,-0.8747782
-3.785318,-5.898505,1.110059
-3.846973,-5.994579,-0.6231636
-3.369618,-5.248721,1.2124
-3.867108,-6.021327,-0.3750395
-2.936768,-4.570978,1.254327
-3.824193,-5.94994,-0.1234583
-2.594236,-4.034739,1.285295
-3.762139,-5.83546,-1.860391
-3.784762,-5.868303,0.1218876
-1.137857,-1.76358,-0.4845445
-3.796277,-5.881648,0.3668751
-3.77423,-5.847489,-1.352836
-3.802095,-5.888406,0.6132278
-3.774935,-5.844105,-1.101924
-3.804224,-5.887192,0.8606414
-3.876377,-5.996556,-0.8767281
-3.814466,-5.898526,1.112562
-3.87653,-5.994498,-0.624558
-3.387919,-5.236927,1.2124
-3.892442,-6.014499,-0.3754582
-2.952707,-4.560698,1.254327
-3.855811,-5.953338,-0.1238074
-2.612505,-4.032144,1.287366
-3.796168,-5.843353,-1.867121
-3.81721,-5.873499,0.1222716
-1.153566,-1.774302,-0.4885937
-3.815696,-5.866686,0.3667704
-3.807463,-5.854028,-1.357415
-3.830232,-5.886788,0.614448
-3.805011,-5.845793,-1.10474
-3.847497,-5.908811,0.8657599
-3.900536,-5.987978,-0.8774593
-3.845817,-5.901725,1.115691
-3.909396,-5.999292,-0.6264755
-3.407251,-5.226714,1.212782
-3.919961,-6.010912,-0.3760862
-2.962219,-4.540571,1.251628
-3.880939,-5.946542,-0.123947
-2.621284,-4.014911,1.284778
-3.825007,-5.842997,-1.871262
-3.849741,-5.878541,0.1226555
-1.149074,-1.753963,-0.4840947
-3.847169,-5.872378,0.3679218
-3.828951,-5.842344,-1.357797
-3.86059,-5.888379,0.6160168
-3.832977,-5.844038,-1.10693
-3.8681,-5.895344,0.8657599
-3.933396,-5.992582,-0.8801404
-3.865367,-5.888939,1.115691
-3.942343,-6.003929,-0.6283929
-3.427631,-5.21807,1.213545
-3.954079,-6.017223,-0.3773423
-2.97698,-4.528574,1.251178
-3.89844,-5.930297,-0.1238772
-2.638829,-4.012654,1.286848
-3.843252,-5.826384,-1.870227
-3.874719,-5.874088,0.12283
-3.855336,-5.842485,-1.616048
-3.878648,-5.875581,0.3689685
-3.857976,-5.842049,-1.36085
-3.884416,-5.879854,0.6165397
-3.861047,-5.84448,-1.109433
-3.898574,-5.899046,0.8681973
-3.966384,-5.999375,-0.8830653
-3.896798,-5.891886,1.118819
-3.969874,-6.0001,-0.6294388
-3.44275,-5.2034,1.212782
-3.985035,-6.020732,-0.378389
-2.995209,-4.523552,1.252527
-3.934577,-5.939993,-0.1243659
-2.644283,-3.990535,1.282707
-3.875381,-5.832916,-1.876438
-3.897414,-5.863858,0.1228998
-3.884337,-5.841975,-1.619648
-3.910195,-5.878636,0.3700152
-3.886026,-5.8423,-1.363903
-3.917138,-5.886845,0.6186315
-3.886896,-5.83919,-1.110998
-3.933444,-5.906881,0.8713659
-3.999408,-6.003667,-0.8857464
-3.92939,-5.89633,1.122261
-4.003007,-6.006798,-0.6315305
-3.452179,-5.178283,1.209729
-4.014893,-6.020078,-0.3792264
-3.013144,-4.516311,1.253427
-3.953068,-5.922895,-0.124296
-2.660342,-3.984494,1.283742
-3.907538,-5.837012,-1.882132
-3.922308,-5.856864,0.1230395
-3.909046,-5.834855,-1.621447
-3.938474,-5.876566,0.370748
-3.912953,-5.838486,-1.366192
-3.948756,-5.889685,0.6203746
-3.917159,-5.84035,-1.113814
-3.949615,-5.88652,0.8703909
-4.028084,-6.001209,-0.8874527
-3.967567,-5.908818,1.127267
-4.033947,-6.007675,-0.6330993
-3.468045,-5.162941,1.208966
-4.041452,-6.014316,-0.3797497
-3.023455,-4.49768,1.251178
-3.991573,-5.935611,-0.1248545
-2.674234,-3.975183,1.283742
-3.936532,-5.83615,-1.886273
-3.962862,-5.872975,0.1236678
-3.941382,-5.838943,-1.626396
-3.966787,-5.874368,0.3714807
-3.943198,-5.839435,-1.369627
-3.97933,-5.890723,0.6219434
-3.947475,-5.841372,-1.116629
-3.981257,-5.889143,0.8728283
-4.054569,-5.995332,-0.8886713
-3.987061,-5.893297,1.126954
-4.067173,-6.01171,-0.6350167
-3.482745,-5.145926,1.207821
-4.06802,-6.008441,-0.3802731
-3.034765,-4.480644,1.249378
-4.018998,-5.931574,-0.1250639
-2.688094,-3.965824,1.283742
-3.961223,-5.828764,-1.888344
-3.992333,-5.872335,0.123947
-3.969411,-5.836429,-1.629545
-3.99738,-5.875348,0.3724227
-3.963557,-5.825635,-1.369627
-4.009956,-5.891622,0.6235121
-3.97896,-5.843885,-1.119758
-4.014081,-5.893259,0.8755094
-4.083295,-5.992626,-0.8903775
-4.017623,-5.894032,1.12977
-4.09599,-6.008999,-0.6362369
-3.504005,-5.138604,1.208966
-4.099098,-6.009054,-0.3812152
-3.050387,-4.470024,1.249378
-4.041934,-5.920813,-0.1251338
-2.70192,-3.956417,1.283742
-3.987002,-5.822871,-1.890932
-4.024107,-5.874861,0.124296
-4.001876,-5.84022,-1.634494
-4.02464,-5.871243,0.3730507
-3.997188,-5.831195,-1.374206
-4.031624,-5.879231,0.6236865
-4.007156,-5.841363,-1.121948
-4.04586,-5.895578,0.8779469
-4.115423,-5.994702,-0.8928149
-4.042645,-5.886487,1.131021
-4.119195,-5.997952,-0.6365855
-3.521919,-5.126342,1.208966
-4.131362,-6.011168,-0.3822619
-3.068179,-4.462561,1.250278
-4.076174,-5.926439,-0.1255526
-2.713525,-3.943778,1.282707
-4.014983,-5.820049,-1.894555
-4.049133,-5.867362,0.1244357
-4.027775,-5.834234,-1.636744
-4.05873,-5.876879,0.3743068
-4.03537,-5.843054,-1.380312
-4.058918,-5.874958,0.6247323
-4.035384,-5.838715,-1.124138
-4.076576,-5.896115,0.8801404
-4.141971,-5.988463,-0.8940336
-4.080027,-5.896706,1.135714
-4.145774,-5.991727,-0.6374571
-3.528619,-5.097875,1.20515
-4.162552,-6.011489,-0.3832039
-3.083738,-4.451823,1.250278
-4.105948,-5.925324,-0.1258319
-2.723972,-3.929519,1.281154
-4.047402,-5.823449,-1.90025
-4.078722,-5.866327,0.1247149
-4.052566,-5.826538,-1.638543
-4.088346,-5.875791,0.3751442
-4.061348,-5.83699,-1.382221
-4.091921,-5.878742,0.6266498
-4.061384,-5.832699,-1.125703
-4.105075,-5.893251,0.8818467
-4.173063,-5.988626,-0.8962272
-4.108493,-5.893771,1.137904
-4.180337,-5.996833,-0.6395488
-3.548638,-5.088747,1.205913
-4.188082,-6.003475,-0.3836226
-3.099259,-4.441032,1.250278
-4.135764,-5.924072,-0.1261111
-2.736567,-3.918402,1.280637
-4.079894,-5.826692,-1.905944
-4.110646,-5.868433,0.1250639
-4.081827,-5.825123,-1.642143
-4.111124,-5.864756,0.3753535
-4.091841,-5.837247,-1.385655
-4.127288,-5.885629,0.6289158
-4.096467,-5.839509,-1.12977
-4.130183,-5.885385,0.8828216
-4.198504,-5.980522,-0.8972022
-4.147206,-5.905259,1.14291
-4.212695,-5.998509,-0.6412919
-3.565251,-5.074722,1.205531
-4.217051,-6.000257,-0.3843553
-3.108017,-4.420621,1.247579
-4.165621,-5.922685,-0.1263903
-2.758009,-3.919886,1.28426
-4.110229,-5.826623,-1.910602
-4.146096,-5.875288,0.1255177
-4.114497,-5.828353,-1.647092
-4.139636,-5.86179,0.3760862
-4.115589,-5.827739,-1.3868
-4.157004,-5.884204,0.6303103
-4.127087,-5.839693,-1.132586
