poinew_1,poinew_2,poinew_3
5.97349,1.055439,-1.625384
47.79579,8.4363,0.8471748
6.753434,1.190811,-1.583205
7.716549,1.359249,-1.523037
9.1071,1.600909,-1.46454
54.04884,9.491385,6.737913
11.1116,1.949281,-1.385167
14.05137,2.462464,-1.24807
18.9854,3.320318,-1.010084
52.06704,9.096512,12.20269
29.1874,5.099262,-0.5171846
51.61357,9.008006,14.03886
5.977138,1.03458,-1.625384
47.70922,8.257964,0.8451502
6.757346,1.168411,-1.583205
7.711574,1.330634,-1.521129
9.118198,1.571709,-1.465478
11.118,1.91242,-1.385167
14.05595,2.412736,-1.247722
18.99236,3.256662,-1.009875
55.31227,9.474578,12.95583
29.20107,4.996694,-0.5171148
5.976727,1.014108,-1.624348
47.60369,8.06864,0.8427767
6.769069,1.146119,-1.585005
7.723687,1.306365,-1.522656
9.123628,1.539873,-1.465478
11.12852,1.874256,-1.385655
14.05995,2.365447,-1.247373
54.27477,9.121453,10.6979
18.99968,3.18968,-1.009665
29.23806,4.898028,-0.5174639
51.51515,8.620671,13.99538
5.968795,0.9913384,-1.621243
47.48558,7.878237,0.8401937
6.774951,1.1228,-1.585455
7.732073,1.280036,-1.523419
9.119205,1.506404,-1.463914
11.15654,1.838958,-1.388336
53.72979,8.846743,8.624546
14.07205,2.316998,-1.247722
19.01858,3.124647,-1.010084
29.27472,4.799166,-0.5178129
5.979847,0.9717381,-1.623313
47.39041,7.692555,0.8380296
6.765363,1.096966,-1.582306
47.45624,7.694764,2.519558
7.74037,1.253668,-1.524182
9.124407,1.47456,-1.463914
45.95158,7.417851,5.715185
11.1531,1.79842,-1.387117
53.86804,8.68614,8.642067
14.08595,2.26881,-1.248245
19.01754,3.056334,-1.009456
29.33391,4.709026,-0.5185808
5.987019,0.9514634,-1.624348
47.29717,7.516517,0.8359354
6.765114,1.073912,-1.581406
7.736944,1.225411,-1.522656
9.135099,1.445227,-1.464852
11.14919,1.759874,-1.385898
53.93706,8.504217,8.648324
14.09379,2.219636,-1.248245
19.02362,2.992627,-1.009247
29.38177,4.611584,-0.5191393
5.986323,0.9310119,-1.623313
47.19665,7.331737,0.8337014
6.770748,1.050588,-1.581856
7.735353,1.197497,-1.521511
45.44894,7.035873,4.023632
9.136184,1.412724,-1.464227
44.82783,6.923697,5.569429
11.14742,1.719737,-1.384923
53.96641,8.315876,8.648324
14.10539,2.171029,-1.248593
19.02262,2.921067,-1.008619
45.73674,7.023224,10.68293
29.39373,4.50838,-0.5190694
50.87292,7.793748,13.7904
5.982055,0.9079065,-1.621243
47.09272,7.13891,0.8313977
6.778407,1.02635,-1.582756
7.73969,1.169135,-1.521511
9.151067,1.380705,-1.465791
44.7312,6.741018,5.554318
11.16543,1.680638,-1.386386
14.10734,2.118431,-1.24807
46.14064,6.920461,9.069152
19.03715,2.851923,-1.008828
29.42588,4.40299,-0.5193487
5.987253,0.8862564,-1.62176
46.99987,6.948721,0.8293034
6.785979,1.002066,-1.583655
7.757319,1.144118,-1.524182
45.22729,6.662457,3.999577
9.146295,1.345715,-1.464227
44.36281,6.51929,5.50557
11.17123,1.641656,-1.386386
14.12648,2.070904,-1.249116
19.05489,2.786604,-1.009247
29.47669,4.305443,-0.519977
5.993983,0.8669514,-1.622795
46.90787,6.776253,0.827279
6.781549,0.9784461,-1.581856
7.745526,1.116149,-1.521129
45.26885,6.515288,4.00132
9.154617,1.315937,-1.464852
44.37632,6.371023,5.504595
11.17661,1.604604,-1.386386
14.13524,2.024327,-1.24929
45.91459,6.567336,9.015726
19.07194,2.724525,-1.009665
45.71904,6.531201,10.66223
29.51852,4.211617,-0.5204657
6.006389,0.8484192,-1.625384
46.81919,6.605007,0.8253243
6.786685,0.9562254,-1.582306
7.751129,1.090729,-1.521511
45.03767,6.329631,3.979008
9.162842,1.286127,-1.465478
44.45618,6.232085,5.511907
11.17035,1.563926,-1.384923
14.14616,1.975527,-1.249639
19.1046,2.66458,-1.010921
45.85351,6.387176,10.68832
29.5687,4.113518,-0.521094
46.13187,6.409537,12.47974
6.005631,0.825874,-1.624348
46.71518,6.424112,0.8230904
6.793843,0.9330581,-1.583205
7.751184,1.061782,-1.520748
45.2698,6.193152,3.997485
9.167496,1.252528,-1.465478
44.60748,6.09459,5.527994
11.17967,1.525464,-1.385411
14.15692,1.92667,-1.249988
45.85038,6.231824,8.994354
19.13007,2.596693,-1.011759
29.61854,4.015106,-0.5217223
5.996989,0.8033647,-1.621243
46.62346,6.237458,0.8210659
6.808807,0.909701,-1.585905
7.760681,1.035496,-1.521893
9.179645,1.221569,-1.46673
44.661,5.935249,5.531894
11.19109,1.485259,-1.386142
14.15566,1.876203,-1.24929
19.14298,2.530419,-1.011968
46.43899,6.130324,10.8143
29.67995,3.917995,-0.5225599
47.52385,6.265074,12.84415
5.995925,0.7819251,-1.620207
46.50111,6.064183,0.8185527
6.805989,0.8863604,-1.584555
7.758408,1.007639,-1.520748
66.1373,8.578008,5.834729
9.171891,1.189594,-1.464852
44.62925,5.780494,5.525557
11.18808,1.447118,-1.385167
14.16212,1.826776,-1.24929
19.15523,2.46743,-1.012177
46.16914,5.938986,10.74681
29.61808,3.804679,-0.5212336
6.002318,0.7625287,-1.621243
46.43867,5.891289,0.8170868
6.797442,0.8611264,-1.581856
45.6193,5.771163,2.409862
7.779236,0.9841281,-1.524182
45.62768,5.764132,4.023632
9.175988,1.157569,-1.464852
43.69197,5.504081,5.4071
11.19109,1.407815,-1.384923
44.44827,5.583594,7.095243
14.17997,1.781289,-1.250336
46.20432,5.796,9.051598
19.17562,2.402054,-1.012806
45.89954,5.741496,10.67933
29.55975,3.692339,-0.519977
47.73896,5.954685,12.89074
6.010695,0.7422808,-1.622795
46.32797,5.712986,0.814783
6.80234,0.8376365,-1.582306
45.9048,5.644537,2.423888
7.780675,0.9567259,-1.523801
9.185854,1.126259,-1.465791
43.86066,5.369876,5.425623
11.192,1.368258,-1.384436
44.2714,5.404501,7.063955
14.19994,1.73348,-1.251556
19.19578,2.336546,-1.013434
45.82258,5.569472,10.65683
29.54864,3.586249,-0.5195581
47.78247,5.790785,12.89695
