poinew_1,poinew_2,poinew_3
6.054393,0.01902407,-1.622278
42.32137,0.1255756,0.7387255
6.867334,0.01917818,-1.585455
7.843174,0.02053082,-1.524564
9.272395,0.02103996,-1.468607
47.39199,0.09924342,5.819018
11.36662,0.02182448,-1.395648
14.52649,0.02535639,-1.270905
45.49443,0.07145029,8.843234
19.59309,0.0273614,-1.026832
28.56964,0.02991126,-0.4986851
45.93169,0.04009442,12.30736
6.060218,-0.002115415,-1.623831
42.23157,-0.0221124,0.7371548
6.86541,-0.004792961,-1.585005
7.849088,-0.006849623,-1.525709
60.95712,-0.06383417,5.33306
9.264509,-0.01131874,-1.467355
46.88784,-0.06546781,5.757108
11.38251,-0.01787961,-1.397598
14.5245,-0.02535005,-1.270731
45.5219,-0.08739587,8.848577
19.647,-0.04114863,-1.029658
31.80906,-0.07772436,-0.5552309
6.060174,-0.02326951,-1.623831
42.16524,-0.169263,0.7360029
6.853659,-0.02870871,-1.582306
42.21966,-0.1842192,2.21266
7.864722,-0.03431654,-1.528762
42.20834,-0.1915367,3.692789
9.268365,-0.04367647,-1.467981
47.04216,-0.2298932,5.77612
11.39627,-0.05768219,-1.399304
14.53229,-0.07609158,-1.271428
45.7569,-0.2475711,8.894371
19.70864,-0.110075,-1.032902
31.84059,-0.1889481,-0.5557894
45.57926,-0.2784313,12.21315
6.065851,-0.04446581,-1.625384
42.09241,-0.3159059,0.7347463
6.855466,-0.05264723,-1.582756
42.14287,-0.3309961,2.208682
7.852775,-0.06167682,-1.526472
42.09982,-0.3380063,3.683376
9.276057,-0.07609364,-1.469233
11.37019,-0.09724154,-1.396135
14.5419,-0.1269052,-1.2723
47.95059,-0.4268281,9.32102
19.71813,-0.1789609,-1.033426
31.93172,-0.3009583,-0.557395
45.33461,-0.4351944,12.14793
6.073386,-0.06572293,-1.627454
42.02306,-0.4620863,0.7335595
6.86888,-0.07672932,-1.585905
7.850549,-0.08906547,-1.52609
9.283636,-0.1085651,-1.470484
46.64242,-0.5535893,5.727372
11.38566,-0.1371216,-1.398085
14.54336,-0.1776895,-1.272474
45.3104,-0.5615078,8.808125
19.71139,-0.2477137,-1.033112
31.94247,-0.4125739,-0.5576044
45.3869,-0.594147,12.16243
6.057667,-0.08670143,-1.623313
41.93721,-0.6075547,0.7320936
6.878314,-0.1008486,-1.588154
7.85608,-0.1165558,-1.527235
9.283201,-0.1409703,-1.470484
11.38909,-0.1769258,-1.398573
42.81694,-0.6726221,6.782373
14.53468,-0.228329,-1.271777
45.52802,-0.7231594,8.850866
19.72239,-0.3167102,-1.03374
32.0808,-0.5263678,-0.5600477
45.89449,-0.7610291,12.29908
6.065053,-0.1079836,-1.625384
41.85886,-0.7525732,0.7307672
6.872074,-0.1247516,-1.586805
7.865439,-0.1441578,-1.529143
9.274752,-0.1732263,-1.469233
11.41023,-0.2170954,-1.401254
42.71558,-0.820181,6.76673
14.5318,-0.2790249,-1.271602
19.68722,-0.3848886,-1.03196
32.2547,-0.6418486,-0.5631194
6.062708,-0.1291129,-1.624866
41.788,-0.8972239,0.7295804
6.8677,-0.1486546,-1.585905
7.874702,-0.1718266,-1.531051
9.281991,-0.2057754,-1.470484
11.39551,-0.2566104,-1.399548
14.52676,-0.3296582,-1.271254
19.7157,-0.4542975,-1.033531
32.35622,-0.7568662,-0.5649344
45.83398,-1.080138,12.28459
6.066082,-0.1503706,-1.625901
41.71265,-1.041289,0.7283238
6.86714,-0.1726264,-1.585905
7.874054,-0.1993134,-1.531051
9.273316,-0.2379716,-1.469233
57.26669,-1.479578,7.033812
11.40248,-0.2965931,-1.400523
42.61007,-1.115784,6.751087
14.5295,-0.3804684,-1.271602
19.72598,-0.5234333,-1.034159
32.34139,-0.8694835,-0.564725
45.884,-1.241585,12.29908
6.067452,-0.1715989,-1.626419
41.6408,-1.184953,0.7271371
6.870391,-0.1967077,-1.586805
7.847799,-0.2260629,-1.52609
9.284276,-0.2706854,-1.47111
11.39741,-0.3362763,-1.400035
43.63267,-1.294987,6.913779
14.54003,-0.4315381,-1.272648
19.74998,-0.5930659,-1.035519
28.01281,-0.850975,-0.4891909
6.055231,-0.1924091,-1.623313
41.57445,-1.32832,0.726055
6.867715,-0.220626,-1.586355
27.95704,-0.903007,1.46593
7.864623,-0.2540258,-1.529525
9.291173,-0.3033498,-1.472361
46.20395,-1.516597,5.676187
11.41402,-0.3766479,-1.402229
42.24193,-1.401309,6.694145
14.56432,-0.4831484,-1.274914
41.96479,-1.399448,8.161664
19.72384,-0.6611996,-1.034263
27.95571,-0.946925,-0.4882485
40.58015,-1.381635,10.87972
6.058384,-0.2136808,-1.624348
41.52959,-1.472017,0.7253569
6.878588,-0.2450137,-1.589054
28.04153,-1.003733,1.470536
7.859763,-0.2813365,-1.528762
9.266368,-0.334924,-1.468607
11.40074,-0.4160536,-1.400766
42.16571,-1.546146,6.682881
14.57649,-0.5344955,-1.276134
19.72341,-0.7301185,-1.034368
40.90501,-1.521365,9.450193
27.88229,-1.041889,-0.4870269
40.63299,-1.525452,10.89525
6.069183,-0.2352762,-1.627454
41.40831,-1.61246,0.7233325
6.866008,-0.268566,-1.586355
28.18174,-1.102338,1.478072
7.87639,-0.3094642,-1.532196
9.278959,-0.3678153,-1.470797
11.39921,-0.4558471,-1.400766
45.35396,-1.813675,7.189103
14.5825,-0.5856935,-1.276832
19.72074,-0.7989616,-1.034368
27.83073,-1.132393,-0.4861892
40.60841,-1.659399,10.89007
6.066394,-0.2563786,-1.626937
41.3388,-1.747064,0.7222155
6.861185,-0.2911677,-1.585455
28.3214,-1.206826,1.485609
7.8733,-0.3368721,-1.531815
9.269794,-0.3982442,-1.469545
11.39764,-0.4936457,-1.400766
42.25289,-1.837412,6.698525
14.59629,-0.6372876,-1.278226
19.73793,-0.8652282,-1.035415
40.7691,-1.794276,9.4214
27.75868,-1.226533,-0.4850024
40.33989,-1.789495,10.81967
6.077091,-0.2770219,-1.630042
41.27052,-1.88852,0.7211335
6.86986,-0.3155631,-1.587705
7.858411,-0.362346,-1.529143
9.282161,-0.4312412,-1.471736
11.40378,-0.5337991,-1.401741
14.59807,-0.6858742,-1.278575
