poinew_1,poinew_2,poinew_3
1.805985,6.248802,-1.742887
6.488837,22.43699,0.4076882
2.079666,7.186345,-1.727174
6.492075,22.4189,1.223196
2.44209,8.433201,-1.706596
6.491806,22.4033,2.040664
2.897475,9.992712,-1.647881
6.49517,22.38571,2.86198
3.614848,12.45049,-1.591857
6.50257,22.38202,3.691541
4.72096,16.23909,-1.479556
6.524093,22.44148,4.542781
6.278463,21.58248,-1.177978
6.528298,22.42674,5.392527
6.531888,22.42449,-0.4076882
6.527063,22.39333,6.249962
1.827791,6.238432,-1.741852
6.576671,22.44683,0.4082816
2.107481,7.188391,-1.729424
6.576483,22.41718,1.224347
2.460819,8.38275,-1.6982
6.584539,22.41567,2.043977
2.93074,9.970654,-1.646004
6.583913,22.39909,2.866611
3.639239,12.37305,-1.58357
6.59126,22.39519,3.697485
4.773117,16.20722,-1.478161
6.615741,22.44943,4.549268
6.353,21.544,-1.17714
6.615973,22.42135,5.397026
6.620317,22.43608,-0.4083165
6.615581,22.40562,6.259798
1.82702,6.156082,-1.720629
6.667444,22.45132,0.4088052
2.129371,7.165675,-1.725824
6.672259,22.43888,1.22686
2.491742,8.379754,-1.699345
6.67241,22.42501,2.04694
2.965525,9.960362,-1.646004
6.676163,22.40905,2.870998
3.676627,12.33299,-1.580158
6.681199,22.39738,3.701866
4.820546,16.15992,-1.475372
6.704167,22.46007,4.556137
6.413308,21.47193,-1.174419
6.70368,22.42986,5.404674
6.710533,22.43848,-0.4088052
6.708185,22.41638,6.269633
1.85795,6.181118,-1.729429
6.755559,22.46047,0.4093985
2.157181,7.167528,-1.728074
6.760332,22.44796,1.228639
2.522675,8.376647,-1.70049
6.758115,22.42639,2.049206
3.008832,9.978319,-1.650697
6.765246,22.42172,2.875629
3.708751,12.28398,-1.575527
6.766201,22.39662,3.70562
4.874625,16.13536,-1.474675
6.793326,22.47223,4.563388
6.482433,21.4303,-1.173372
6.792101,22.4399,5.412772
6.798086,22.44555,-0.4093637
6.794792,22.42056,6.277398
1.882329,6.183836,-1.732017
6.84149,22.46162,0.4098523
2.179914,7.152498,-1.726274
6.849141,22.45861,1.230523
2.550183,8.362154,-1.699345
6.847982,22.44077,2.052692
3.032682,9.931861,-1.644752
6.851007,22.42265,2.878798
3.746381,12.25387,-1.573333
6.85647,22.41253,3.71219
4.925086,16.09919,-1.472932
6.880342,22.47654,4.569112
6.544336,21.36553,-1.17107
6.882959,22.45704,5.42267
6.886357,22.45418,-0.4099571
6.87982,22.41887,6.283609
1.899922,6.164303,-1.728394
6.931046,22.47391,0.4105155
2.198548,7.124362,-1.721326
6.936929,22.4651,1.232198
2.570671,8.325064,-1.693621
6.937444,22.4529,2.056004
3.058582,9.892904,-1.640059
6.936281,22.42135,2.881723
3.783847,12.22365,-1.57114
6.945188,22.42242,3.717822
4.978899,16.07429,-1.472235
6.970389,22.48989,4.576745
6.603479,21.29296,-1.168348
6.970543,22.46266,5.429868
6.973002,22.45674,-0.4104457
6.970629,22.43531,6.294997
1.930634,6.187141,-1.736676
7.018994,22.48012,0.411074
2.22747,7.129665,-1.724475
7.018876,22.45219,1.232826
2.599128,8.314166,-1.693239
7.023516,22.45327,2.05827
3.094869,9.887822,-1.640998
7.026958,22.43679,2.886841
3.824121,12.20279,-1.570165
7.035242,22.43574,3.724079
5.031405,16.0454,-1.471189
7.059426,22.49914,4.583614
6.664609,21.22785,-1.166045
7.057677,22.46608,5.436617
7.064536,22.47423,-0.4112136
7.061079,22.44954,6.305867
