poinew_1,poinew_2,poinew_3
-2.10006,-3.113467,-1.006289
-2.110618,-3.127943,0.06586538
-3.535795,-5.238089,-1.459033
-2.124785,-3.146569,0.1989813
-2.113879,-3.130419,-0.7342331
-2.112346,-3.12697,0.330146
-3.557041,-5.263618,-1.006187
-4.857334,-7.185051,1.064894
-7.009311,-10.36439,-1.536285
-4.053475,-5.991464,1.145726
-6.993349,-10.33691,-1.091887
-3.457436,-5.108531,1.199044
-3.032579,-4.477417,1.248478
-2.127837,-3.14044,-0.06621443
-2.541766,-3.749942,1.213861
-2.705967,-3.98171,-1.289954
-3.63481,-5.346455,0.1128473
-5.33602,-7.845824,-2.190573
-3.641234,-5.351884,0.3392417
-6.610714,-9.716426,-2.284365
-2.143427,-3.149226,0.3332835
-3.557606,-5.225043,-1.001181
-4.872325,-7.153287,1.062701
-2.140572,-3.141495,-0.4667596
-4.073254,-5.975645,1.145413
-2.143381,-3.144435,-0.3329349
-3.473035,-5.093187,1.198281
-7.104202,-10.41437,-0.6606892
-3.050387,-4.470024,1.249378
-2.147806,-3.146206,-0.06649367
-2.55484,-3.741047,1.213861
-3.524235,-5.147016,-1.671453
-7.149826,-10.43815,0.2208427
-3.527115,-5.147367,-1.440587
-7.203473,-10.5086,0.6677022
-3.54097,-5.165652,-1.217361
-2.158914,-3.148297,0.3339808
-3.549004,-5.173499,-0.9936718
-4.898389,-7.137872,1.062944
-7.148905,-10.4134,-1.550909
-4.092968,-5.959763,1.1451
-3.5823,-5.216181,-0.5536132
-3.491903,-5.082652,1.198662
-3.595145,-5.230967,-0.3326474
-3.057138,-4.446503,1.245779
-2.170107,-3.155166,-0.06684272
-2.563504,-3.72574,1.211791
-2.145712,-3.110387,-1.0125
-3.61185,-5.23372,0.1109973
-5.399521,-7.821209,-2.194173
-2.165564,-3.13565,0.199714
-6.676155,-9.666806,-2.283602
-2.168757,-3.139103,0.3338065
-4.927792,-7.127262,1.063919
-3.585266,-5.18358,-0.7738704
-4.109251,-5.938941,1.143849
-3.580081,-5.174153,-0.5504757
-3.511858,-5.07366,1.199425
-3.584956,-5.177336,-0.3300306
-3.070422,-4.4326,1.244879
-2.174273,-3.13771,-0.06663328
-2.593001,-3.740585,1.219555
-3.509366,-5.049315,-1.647642
-3.594709,-5.170183,0.1099153
-5.437916,-7.818311,-2.198672
-7.276662,-10.45806,0.6677022
-3.532095,-5.076344,-1.202097
-6.169182,-8.863081,0.9447682
-2.184207,-3.136818,-0.6054015
-4.951506,-7.108388,1.063676
-3.57837,-5.135202,-0.7685081
-4.127697,-5.92132,1.143223
-3.573055,-5.125667,-0.5466408
-3.527301,-5.05815,1.198662
-3.085876,-4.421855,1.244879
-3.636679,-5.209183,-0.1108926
-2.593876,-3.714087,1.213861
-4.588496,-6.553051,-2.143539
-3.649446,-5.210016,0.1110322
-5.467412,-7.802474,-2.199572
-3.683503,-5.254729,0.3363109
-3.543031,-5.054338,-1.199807
-2.212355,-3.15488,0.3371184
-3.549667,-5.060045,-0.978967
-4.976288,-7.09106,1.063676
-4.1438,-5.900409,1.141972
-3.579474,-5.096858,-0.5448977
-3.535908,-5.032955,1.195609
-2.210736,-3.14556,-0.2014934
-3.103534,-4.414245,1.245779
-2.209931,-3.142082,-0.06705215
-2.605713,-3.703431,1.213344
-4.624704,-6.555938,-2.149751
-2.204487,-3.123901,0.066738
-2.208409,-3.128302,-0.8840576
-2.217868,-3.140536,0.2014934
-3.540268,-5.013074,-1.192938
-2.221054,-3.143883,0.3367698
-4.991844,-7.06068,1.061726
-4.16209,-5.882683,1.141346
-3.581134,-5.061562,-0.5424573
-3.556857,-5.025389,1.196754
-3.593965,-5.075939,-0.3259484
-3.118924,-4.403385,1.245779
-3.603591,-5.08577,-0.1087983
-2.615273,-3.689585,1.211791
-4.633012,-6.519284,-2.143022
-3.608099,-5.075214,0.1086936
-2.221575,-3.12375,-0.8849575
-3.622841,-5.092183,0.3275185
-2.219322,-3.11943,-0.7441551
-3.598719,-5.056412,0.5429803
-2.222665,-3.121819,-0.6069658
-5.023369,-7.052913,1.063188
-3.59048,-5.039248,-0.7597336
-4.187185,-5.874553,1.142597
-3.587216,-5.032806,-0.5407142
-3.574377,-5.012943,1.196754
-10.41977,-14.60798,-0.9403725
-3.127484,-4.382953,1.24308
-7.499402,-10.50601,-0.2253106
-2.633749,-3.688294,1.214379
-2.261521,-3.158859,-1.04097
-3.606,-5.03495,0.1081002
-2.239275,-3.125481,-0.8876569
-7.538319,-10.51778,0.6781694
-3.572891,-4.985045,-1.192175
-3.600095,-5.021149,0.5405399
-3.566768,-4.972836,-0.969268
-5.061842,-7.05469,1.066113
-3.574481,-4.979916,-0.7526651
-4.198449,-5.847065,1.140095
-2.252105,-3.136445,-0.3378156
-3.595289,-5.005219,1.197899
-2.258706,-3.143322,-0.2028542
-3.146177,-4.376756,1.244429
-2.24855,-3.126885,-0.06722667
-2.660146,-3.697897,1.220591
-2.251062,-3.121176,-1.031135
-2.265159,-3.139566,0.06757572
-2.267278,-3.141348,-0.8944054
-2.262324,-3.133332,0.2025402
-2.266329,-3.138878,-0.7525507
-3.593101,-4.974635,0.5368794
-2.279111,-3.154261,-0.6163519
-2.286223,-3.162939,0.4791903
-2.297243,-3.177018,-0.4813839
-4.214202,-5.825972,1.138843
-2.309748,-3.193137,-0.3447881
-3.615041,-4.995819,1.198662
-3.607103,-4.983018,-0.3223895
-3.160292,-4.364169,1.243979
-3.633188,-5.015366,-0.1081002
-2.661701,-3.672946,1.215414
-2.269892,-3.124239,-1.034759
-3.6199,-4.980536,0.1074719
-2.27823,-3.133414,-0.8944054
-3.64542,-5.011971,0.324797
-2.274963,-3.127773,-0.7517875
-3.594033,-4.939507,0.534439
-2.278483,-3.130315,-0.6132231
-2.293744,-3.150126,0.4784591
-2.29897,-3.156143,-0.479434
-4.239165,-5.817613,1.140095
-2.293892,-3.14802,-0.3407789
-3.624362,-4.972065,1.195991
-2.307662,-3.164593,-0.2052616
-3.177804,-4.356259,1.244879
-2.316297,-3.174109,-0.06858796
-2.671089,-3.658951,1.213861
-2.28763,-3.12565,-1.037864
-2.298835,-3.13981,0.06792477
-2.288002,-3.12387,-0.8939555
-2.310113,-3.152905,0.204843
-2.293989,-3.130898,-0.7544588
-2.358033,-3.217129,0.3489716
-2.298741,-3.135087,-0.6157261
-2.303552,-3.1405,0.4782154
-2.308797,-3.146499,-0.4791903
-4.260616,-5.804372,1.140407
-2.307225,-3.143206,-0.3411276
-3.640535,-4.9578,1.195609
-2.300957,-3.132375,-0.2036916
-3.190682,-4.342,1.243979
-2.316703,-3.151503,-0.06827381
-2.6827,-3.648049,1.213344
-2.292794,-3.109871,-1.035276
-2.314529,-3.138204,0.06806438
