poinew_1,poinew_2,poinew_3
-0.9793614,0.3968812,-0.2831481
-13.69677,5.553326,0.2579815
-3.627891,1.471659,-0.9038533
-13.63188,5.53256,0.7710134
-3.680121,1.493594,-0.7720132
-5.774307,2.344703,0.5452464
-3.70964,1.507083,-0.6341854
-5.936241,2.412871,0.7867885
-4.821474,1.960739,-0.6390829
-20.88996,8.499524,3.572025
-15.85615,6.454638,3.327709
-15.11408,6.15871,3.76793
-13.81941,5.633968,-0.2604946
-15.05967,6.142674,4.357996
-0.9635982,0.3946109,-0.279007
-13.69211,5.607166,0.2582607
-3.628142,1.48653,-0.905203
-13.63651,5.589959,0.7723741
-3.667356,1.504092,-0.7704868
-13.09626,5.373839,1.238483
-3.71871,1.526671,-0.6366884
-5.909418,2.426039,0.7843512
-20.42074,8.387648,-2.710618
-15.60904,6.414465,2.67284
-3.490107,1.434956,-0.330146
-21.30836,8.765273,4.478669
-13.74049,5.657808,-0.2593777
-15.13995,6.237146,4.387501
-0.9657851,0.399449,-0.2800422
-13.62712,5.638966,0.257423
-3.673084,1.520689,-0.9178004
-13.76639,5.699407,0.7808526
-3.676594,1.522895,-0.7735397
-5.772106,2.392065,0.5466408
-3.70241,1.535102,-0.6348111
-5.911489,2.452246,0.7858136
-20.26335,8.409932,-2.6938
-14.40976,5.980506,2.471039
-3.510838,1.457827,-0.3325863
-20.54336,8.534553,4.324113
-13.83513,5.753343,-0.2615418
-0.9661676,0.4035624,-0.2805599
-13.63971,5.697226,0.2580164
-3.650041,1.525348,-0.9133013
-13.60636,5.688876,0.7728975
-3.682123,1.540265,-0.7758294
-13.48483,5.643588,1.278923
-3.726455,1.559573,-0.6398171
-13.41615,5.617599,1.785873
-20.22803,8.474014,-2.692825
-14.36876,6.022367,2.467598
-3.542475,1.485483,-0.3360725
-20.80644,8.724864,4.385554
-13.89424,5.834896,-0.2630427
-0.9666041,0.4075147,-0.2810775
-13.64554,5.755681,0.258505
-3.62674,1.530502,-0.9088022
-13.58642,5.736337,0.7728975
-3.687846,1.557049,-0.7781191
-13.50458,5.704556,1.282584
-3.724627,1.57411,-0.6404428
-13.48787,5.703051,1.79806
-20.19284,8.542247,-2.692094
-14.35674,6.07634,2.469162
-3.496906,1.480748,-0.3322377
-14.72135,6.233688,3.107516
-38.94333,16.49837,-2.216533
-6.776781,2.872386,1.69928
-13.86643,5.880238,-0.2629031
-0.9668814,0.4118115,-0.2815951
-13.51498,5.756262,0.2564107
-3.62496,1.544682,-0.9097021
-13.52774,5.767276,0.7706994
-3.667669,1.564393,-0.7750662
-13.22886,5.645319,1.258355
-3.737,1.595507,-0.6435715
-5.931565,2.532473,0.791907
-20.15012,8.607223,-2.690388
-14.34816,6.131852,2.471352
-3.462404,1.480412,-0.3294487
-14.73992,6.305359,3.116293
-38.83118,16.619,-2.213602
-13.88994,5.947493,-0.2637408
-0.9601138,0.4128945,-0.2800422
-13.53787,5.824726,0.2572485
-3.640754,1.567203,-0.9151009
-13.56887,5.843682,0.7742582
-3.673004,1.581846,-0.7773559
-13.28044,5.722206,1.265153
-3.753176,1.617926,-0.6473259
-15.32419,6.609155,2.049111
-20.05282,8.652707,-2.681613
-5.783555,2.496777,0.9977391
-3.451728,1.490121,-0.3289258
-21.05482,9.093787,4.458062
-14.66405,6.339622,3.688297
-13.75792,5.950734,-0.2616465
-0.9622108,0.4177822,-0.2810775
-13.44409,5.840078,0.2558523
-3.628113,1.576795,-0.9133013
-13.56854,5.899769,0.7754096
-3.703469,1.610314,-0.7849883
-13.25673,5.76694,1.264804
-3.751128,1.632594,-0.6479516
-15.29193,6.65864,2.047893
-19.96608,8.698074,-2.674057
-3.473902,1.514102,-0.3315404
-15.65473,6.826371,3.319695
-14.69006,6.411823,3.700445
-13.7389,5.999522,-0.2616814
-0.9642853,0.4226895,-0.2821128
-13.76608,6.037157,0.2623795
-3.640432,1.59728,-0.9178004
-13.56536,5.951954,0.7763516
-3.683443,1.616918,-0.7819353
-13.24381,5.816383,1.265501
-3.767108,1.655213,-0.6517061
-5.947882,2.614652,0.7977568
-19.93167,8.761841,-2.673326
-5.786316,2.544834,1.001181
-3.488656,1.535045,-0.3334579
-14.20231,6.252124,3.016309
-41.29807,18.18879,-2.364958
-14.55457,6.410229,3.671651
-14.01538,6.175675,-0.267336
-0.9664118,0.4274478,-0.2831481
-13.91971,6.159649,0.2656955
-3.674317,1.626698,-0.9276981
-13.70809,6.068862,0.7856675
-3.692422,1.635485,-0.7849883
-13.13155,5.819103,1.256611
-3.761599,1.667696,-0.6517061
-5.922847,2.627118,0.7955632
-19.88436,8.81984,-2.670889
-5.785068,2.567214,1.002432
-3.498115,1.553073,-0.3348524
-15.8896,7.057894,3.379609
-41.20832,18.31266,-2.363283
-6.642443,2.951851,1.678135
-13.96741,6.209933,-0.2668124
-0.9755738,0.435374,-0.2862539
-14.01424,6.257136,0.2678944
-3.647552,1.629336,-0.9222994
-13.50265,6.034374,0.7750956
-3.669054,1.639711,-0.7811721
-13.11582,5.864244,1.25696
-3.756048,1.68016,-0.6517061
-5.905043,2.64269,0.7943444
-19.81903,8.873783,-2.666258
-5.776072,2.58739,1.002432
-3.511128,1.572809,-0.3365955
-15.91985,7.134635,3.391058
-6.655214,2.985386,1.683984
-13.97849,6.273385,-0.2674407
-0.9564342,0.4308423,-0.2810775
-13.91939,6.273149,0.2664982
-3.670266,1.654875,-0.9294977
-13.52702,6.102002,0.7777124
-3.677624,1.658966,-0.784225
-13.64734,6.159141,1.309951
-3.75016,1.693262,-0.6517061
-5.828846,2.63305,0.7853261
-19.71377,8.909389,-2.656265
-5.810203,2.627071,1.009941
-3.487462,1.576848,-0.3348524
-6.632325,3.002974,1.680834
-13.96015,6.323791,-0.2675105
-0.961959,0.4373764,-0.2831481
-14.05577,6.393734,0.269535
-3.671561,1.670906,-0.9312974
-13.41839,6.109455,0.7726882
-3.68968,1.679928,-0.7880412
-13.64026,6.213349,1.311345
-3.729846,1.699789,-0.6492031
-5.713054,2.604792,0.7709455
-19.64101,8.959201,-2.650659
-5.82436,2.657998,1.014008
-3.485284,1.591274,-0.335201
-14.66774,6.696838,3.134229
-6.61294,3.022057,1.678585
-14.20715,6.495543,-0.2726764
-0.9621052,0.4417053,-0.2836657
-14.06608,6.457778,0.2701632
-3.65154,1.677204,-0.9276981
-13.35887,6.138744,0.7704901
-3.733443,1.716403,-0.7987265
-13.49974,6.209185,1.300015
-3.720003,1.711796,-0.6485774
-5.682287,2.61476,0.7680207
-5.827606,2.684096,1.016198
-3.490565,1.608433,-0.3362468
-14.66092,6.758776,3.138045
-6.571739,3.032393,1.670936
-14.14807,6.528336,-0.2719783
-0.964063,0.4466853,-0.284701
-13.90625,6.446215,0.2675454
-3.67719,1.705334,-0.9357964
-13.26925,6.156563,0.7666172
-3.688249,1.711245,-0.7903309
-13.40389,6.221877,1.292868
-5.692467,2.644771,0.7707018
-5.717423,2.658793,0.9986777
-3.491872,1.624579,-0.3369441
-14.63546,6.809084,3.137663
-6.578779,3.063543,1.675435
-14.10773,6.57255,-0.2716642
-0.9606696,0.4493972,-0.2841833
-13.7949,6.453199,0.265835
-3.678274,1.721464,-0.937596
-13.23501,6.196916,0.7658845
-3.30149,1.54653,-0.7086647
-13.41167,6.28534,1.295832
-3.278407,1.537113,-0.5734888
-5.719148,2.681479,0.7755766
-3.287073,1.541876,-0.4457981
-5.736719,2.692162,1.003684
-3.493394,1.640144,-0.3376413
-14.68148,6.896063,3.152928
-44.56504,20.94222,-2.580582
-14.30911,6.727252,-0.2759924
-0.9590951,0.4527476,-0.2841833
-13.7133,6.47639,0.2647181
-13.45709,6.358263,0.7800152
-3.203774,1.514416,-0.6888205
-13.28518,6.282712,1.285722
-3.244452,1.535031,-0.5684829
-5.730812,2.712615,0.7785015
-19.57339,9.264846,-2.658946
-5.848689,2.769659,1.024959
-3.485847,1.651475,-0.337467
-14.32709,6.796872,-0.2767952
-0.9488674,0.4517733,-0.2815951
-13.71522,6.53301,0.2651719
-3.226367,1.537516,-0.8251204
-13.59099,6.476747,0.789017
-3.193418,1.522497,-0.6876757
-13.16716,6.280415,1.276309
-3.357008,1.60193,-0.5891323
-5.730743,2.735878,0.7797201
-19.48524,9.302327,-2.651146
-3.474959,1.660449,-0.3369441
-14.272,6.82881,-0.2761669
-0.9525884,0.4574262,-0.2831481
-13.86652,6.661581,0.2685227
-3.193148,1.5347,-0.8179221
-13.4657,6.474812,0.7830507
-3.321053,1.596886,-0.716297
-13.18576,6.343046,1.280143
-3.70767,1.784381,-0.6517061
-5.739524,2.76348,0.7821575
-19.39542,9.342724,-2.643346
-3.469141,1.672569,-0.3369441
-14.37594,6.940314,-0.2786451
-0.9561204,0.4634426,-0.284701
-13.83058,6.703841,0.2682784
-3.271938,1.58665,-0.8395173
-13.42505,6.513059,0.7820039
-3.580109,1.737635,-0.7735397
-13.17497,6.397423,1.281364
-3.701106,1.797958,-0.6517061
-5.603069,2.721911,0.7648521
-19.33412,9.396487,-2.639446
-5.72748,2.784822,1.00869
-3.45074,1.678567,-0.3357239
-14.31567,6.97294,-0.277947
-0.9475552,0.4633823,-0.2826304
-13.78616,6.744818,0.2678944
-13.4417,6.579202,0.7843067
-3.574021,1.750122,-0.7735397
-14.2422,6.977178,1.387519
