poinew_1,poinew_2,poinew_3
0.3393532,-1.624392,-0.4446511
0.4661992,-2.233516,0.03982639
0.3357801,-1.610096,-0.3797174
0.4982601,-2.391289,0.1280138
0.3383985,-1.624069,-0.3224672
0.4958167,-2.381645,0.2128343
0.3483651,-1.67483,-0.2709445
0.495596,-2.384756,0.2990674
0.3789515,-1.825075,-0.2288706
0.4947493,-2.384861,0.3857674
0.3646458,-1.757718,-0.1570546
0.4948857,-2.387613,0.4739696
0.3661371,-1.768008,-0.09462342
0.4911895,-2.37395,0.5596783
0.3870169,-1.872124,-0.033369
0.4876739,-2.361114,0.6460124
0.3441692,-1.676661,-0.4586274
0.4563912,-2.225336,0.03965187
0.3328962,-1.624622,-0.3828667
0.4967193,-2.426278,0.1297932
0.3339084,-1.631011,-0.3236121
0.4914928,-2.402881,0.2145774
0.3385617,-1.656682,-0.2678159
0.4904453,-2.402031,0.3010173
0.3602782,-1.766091,-0.2213147
0.4879998,-2.394316,0.3870189
0.3608956,-1.770693,-0.1581005
0.4885069,-2.398945,0.4758777
0.3559813,-1.749704,-0.0935767
0.4863937,-2.392837,0.5637273
0.3820716,-1.881302,-0.03350862
0.4821185,-2.376055,0.6496359
0.3306775,-1.639978,-0.4482746
0.4442764,-2.205352,0.03926791
0.3276078,-1.627685,-0.3833166
0.3278263,-1.630242,-0.3232305
0.520777,-2.592104,0.2313113
0.3343315,-1.665601,-0.2690673
0.4863515,-2.425138,0.3036984
0.3482616,-1.738141,-0.2176587
0.4843261,-2.417227,0.3904605
0.3609695,-1.803201,-0.1608895
0.4816704,-2.408336,0.4774041
0.3486977,-1.74506,-0.09326268
0.4795639,-2.402165,0.565527
0.3750478,-1.878637,-0.03343881
0.4772594,-2.392796,0.6537769
0.3144446,-1.58806,-0.4337808
0.4420103,-2.232314,0.03972168
0.3233429,-1.634497,-0.3846663
0.567712,-2.872417,0.153449
0.3266975,-1.654489,-0.3278099
0.3261302,-1.653134,-0.2668772
0.5623749,-2.853267,0.3570772
0.3398109,-1.725653,-0.2159525
0.5319392,-2.703822,0.4364522
0.3508306,-1.7849,-0.1591464
0.4812542,-2.448448,0.4850365
0.3567638,-1.816761,-0.09703087
0.4749718,-2.420952,0.5695761
0.3669494,-1.872085,-0.03329919
0.4737304,-2.419094,0.6605062
0.313235,-1.609953,-0.4394748
0.4410831,-2.269176,0.04034996
0.322465,-1.660485,-0.390515
0.5550194,-2.860656,0.1527163
0.3200876,-1.649781,-0.326665
0.5588549,-2.883118,0.2569351
0.3233622,-1.669777,-0.2693802
0.5550516,-2.868855,0.3587834
