poinew_1,poinew_2,poinew_3
0.5040886,-2.369516,-0.6491182
0.4976647,-2.341329,0.04178106
0.500374,-2.356096,-0.556079
0.4991444,-2.352326,0.126025
0.500019,-2.356447,-0.4682453
0.4966911,-2.342779,0.2095224
0.4973662,-2.347983,-0.3801358
0.4957017,-2.34214,0.2939489
0.5002209,-2.365532,-0.2968737
0.4973618,-2.354041,0.3810744
0.4979386,-2.356771,-0.2107426
0.4951175,-2.345444,0.4659556
0.4958578,-2.35098,-0.1259203
0.4982798,-2.364506,0.5578786
0.4972888,-2.361848,-0.04213011
0.4923479,-2.340406,0.6408359
0.4954189,-2.36937,-0.6486005
0.4907159,-2.348924,0.04188577
0.492943,-2.361643,-0.5569788
0.4884834,-2.342323,0.125397
0.4945957,-2.371632,-0.4709166
0.4901362,-2.352301,0.2102197
0.4907779,-2.35744,-0.3813873
0.4887354,-2.349686,0.2946801
0.4907491,-2.361433,-0.2961425
0.4899448,-2.359631,0.3817001
0.490924,-2.364347,-0.2112655
0.4893204,-2.358692,0.4682453
0.4860268,-2.344873,-0.1255016
0.4864664,-2.349057,0.5538295
0.4882313,-2.359653,-0.0420603
0.4849575,-2.345894,0.6418712
0.4894778,-2.382439,-0.6517064
0.4837199,-2.356499,0.04199049
0.4874368,-2.376713,-0.5601281
0.4795025,-2.3401,0.1251876
0.4843438,-2.363727,-0.4690085
0.4823213,-2.355949,0.210394
0.4837333,-2.364945,-0.3823259
0.4817231,-2.357213,0.2954113
0.4840913,-2.370912,-0.2971175
0.4805205,-2.35552,0.3807615
0.4834643,-2.369951,-0.2116141
0.4806922,-2.358462,0.4678637
0.4834181,-2.373955,-0.126967
0.4790407,-2.35456,0.5547293
0.4787968,-2.355464,-0.04195558
0.4775348,-2.351359,0.6429065
0.481541,-2.386027,-0.6522241
0.4750958,-2.356213,0.04195558
0.4795224,-2.38031,-0.560578
0.4736959,-2.353508,0.1258156
0.4772523,-2.371177,-0.4701534
0.4713454,-2.343946,0.2091738
0.4778097,-2.378239,-0.3842031
0.4750543,-2.366665,0.2963863
0.4777642,-2.382318,-0.2983362
0.4722955,-2.357183,0.3807615
0.4755803,-2.373577,-0.2117884
0.4736124,-2.365901,0.4690085
0.4755205,-2.377587,-0.1270717
0.470819,-2.356218,0.5547293
0.4717459,-2.363004,-0.0420603
0.4666788,-2.33975,0.6392831
0.4754623,-2.399063,-0.6553298
0.4668685,-2.357857,0.04195558
0.4746145,-2.399175,-0.5646272
0.4678266,-2.364862,0.126339
0.472398,-2.390163,-0.473588
0.4654763,-2.357305,0.2102197
0.4672111,-2.368264,-0.3823259
0.4664065,-2.366361,0.2961425
0.470596,-2.389815,-0.2990674
0.4660028,-2.366489,0.382013
0.4669074,-2.373268,-0.2116141
0.463458,-2.357908,0.4671005
0.4668333,-2.377272,-0.126967
0.4640918,-2.365496,0.5565289
0.4650622,-2.370442,-0.04216501
0.4600323,-2.346972,0.6408359
0.4685612,-2.408293,-0.6574004
0.4598108,-2.363318,0.0420254
0.4666555,-2.400735,-0.5646272
0.4588073,-2.36256,0.1261297
0.4662957,-2.403361,-0.4758777
0.4587615,-2.366739,0.2109169
0.4623623,-2.385315,-0.3848288
0.4570471,-2.360099,0.2951676
0.464554,-2.401107,-0.3002861
0.4584891,-2.371981,0.3826388
0.4612647,-2.388577,-0.2128343
0.4586143,-2.374853,0.4701534
0.4593257,-2.380768,-0.1270717
0.4573516,-2.372762,0.5578786
0.4590539,-2.383833,-0.04237444
0.4536616,-2.358048,0.6434242
0.4634735,-2.425014,-0.6615415
0.454184,-2.378658,0.04226973
0.4593682,-2.408092,-0.5659769
0.4505959,-2.362106,0.126025
0.4619987,-2.42418,-0.4796939
0.4531464,-2.379991,0.2119628
0.4584629,-2.410202,-0.3885833
0.4506593,-2.371431,0.2963863
0.4565397,-2.404664,-0.3005298
0.4509892,-2.375429,0.3829516
0.455198,-2.399881,-0.2137059
0.451784,-2.384155,0.4716799
0.4539844,-2.398056,-0.1279091
0.4479798,-2.3686,0.5565289
0.4548624,-2.40499,-0.04272349
0.4472748,-2.367133,0.6454948
0.4735195,-2.525352,-0.6884587
0.4481362,-2.389979,0.04244426
0.4564034,-2.436418,-0.5722755
0.4449196,-2.377407,0.1267577
0.4542554,-2.429637,-0.4804571
0.4455677,-2.385475,0.2123114
0.453732,-2.429185,-0.3913991
0.4449776,-2.384621,0.2978487
0.4492908,-2.410068,-0.3010173
0.4419715,-2.373104,0.3823259
0.4497336,-2.417125,-0.2151004
0.4456709,-2.39529,0.473588
0.4489496,-2.415257,-0.1287465
0.440123,-2.370073,0.5565289
0.4446409,-2.396733,-0.04254897
0.4393609,-2.370579,0.6460124
0.4408755,-2.397429,0.04254897
0.4788827,-2.606663,-0.6118668
0.4380603,-2.386803,0.1271764
0.4539927,-2.473612,-0.4888526
0.4362174,-2.379101,0.2116141
0.4484533,-2.448241,-0.3942149
0.4384376,-2.395923,0.2990674
0.4455161,-2.437007,-0.3041859
0.4354595,-2.384349,0.3838902
0.4417155,-2.418604,-0.2151004
0.4394213,-2.40842,0.4758777
0.442307,-2.426634,-0.1292698
0.4332433,-2.379263,0.5583285
0.4377038,-2.40614,-0.04268859
0.431429,-2.373999,0.64653
0.5239092,-2.903042,-0.7904334
0.4339236,-2.406825,0.04268859
0.5215945,-2.896001,-0.6793522
