poinew_1,poinew_2,poinew_3
-3.627283,-6.680624,-2.036906
-5.426212,-9.989682,0.1984339
-4.473633,-8.232554,-2.163129
-5.4366,-10.00464,0.5967346
-5.407642,-9.947215,-2.200791
-5.256437,-9.665057,0.962548
-5.419979,-9.961621,-1.796181
-4.200408,-7.716909,1.078787
-5.426397,-9.96513,-1.39321
-3.497236,-6.422386,1.158241
-1.708962,-3.137063,-0.3125405
-2.981951,-5.471558,1.211256
-1.699895,-3.117829,-0.1861067
-2.601608,-4.769704,1.254327
-5.445556,-9.983707,-0.1985037
-2.295802,-4.207305,1.28426
-2.58463,-4.720922,-1.44214
-5.470834,-9.992682,0.1988527
-3.434658,-6.270932,-1.650691
-5.479168,-9.999618,0.597572
-5.4546,-9.950658,-2.205752
-5.280562,-9.62918,0.9608049
-5.456783,-9.950521,-1.797432
-4.218337,-7.689015,1.076838
-5.466099,-9.959262,-1.394917
-3.511077,-6.394555,1.155425
-5.479129,-9.974748,-0.9956672
-3.000078,-5.461639,1.211256
-3.494515,-6.359129,-0.3802731
-2.617409,-4.761051,1.254327
-5.484225,-9.971648,-0.1986433
-2.313269,-4.204343,1.285813
-1.721069,-3.118998,-0.9545247
-5.517276,-9.994534,0.1992716
-3.445221,-6.238434,-1.645292
-5.529494,-10.0084,0.5992467
-5.497062,-9.9497,-2.209568
-1.732912,-3.135284,0.313412
-3.458344,-6.254456,-1.13196
-4.251878,-7.686402,1.078544
-5.512364,-9.960963,-1.397841
-3.537204,-6.389174,1.156677
-3.480948,-6.284971,-0.6285672
-3.017223,-5.447699,1.210492
-3.498299,-6.313699,-0.3782843
-2.635902,-4.755295,1.255227
-3.499924,-6.311434,-0.1259715
-2.319495,-4.181039,1.281154
-2.606251,-4.682508,-1.435928
-3.505944,-6.298938,0.1258319
-2.598574,-4.666798,-1.233182
-5.57606,-10.00998,0.6005028
-3.429045,-6.153193,-1.369245
-5.332135,-9.564237,0.9580159
-1.741585,-3.122595,-0.5662928
-4.272881,-7.661112,1.077081
